"aksakovis_publ1" "aksakovis_publ2" "aksakovks_publ1" "aksakovks_publ2" "annenkov_letters" "annenkov_notes1" "annenkov_notes2" "herzen_natura1" "herzen_natura2" "herzen_notes" "herzen_russkie" "samarin_publ1" "samarin_publ2"
"людей" 0.0828614832205496 0.0389673648319532 0.0408735256335396 0.105381018244089 0.0346830833261077 0.0834595530277271 0.0469483568075117 0.0270654306786657 0.0705660969107731 0.0567601316835055 0.0243348475016223 0.150575197253508 0.0977660458522755
"чтобы" 0.0828614832205496 0.0584510472479299 0.0759079761765736 0.204175722847922 0.0144512847192115 0.0896417421408921 0.149130074565037 0 0 0 0.0405580791693705 0.18370174064928 0.0391064183409102
"правительство" 0.0759563596188372 0.0779347296639065 0 0.0461041954817888 0.00578051388768462 0.207103335291027 0.107705053852527 0 0 0 0.073004542504867 0.195747756429561 0.0464388717798309
"говорит" 0.0345256180085624 0.00974184120798831 0.344505430339834 0.210762036488178 0.0433538541576346 0.0401842292355723 0.0165700082850041 0.0913458285404967 0.117610161517955 0.0340560790101033 0.0324464633354964 0.0210805276154912 0.0122207557315344
"которая" 0.103576854025687 0.0487092060399415 0.052551675814551 0.0131726272805111 0.132951819416746 0.0989150258106395 0.0745650372825186 0.0608972190269978 0.0731796560556165 0.0624361448518561 0.0648929266709929 0.0301150394507017 0.0342181160482964
"крестьян" 0.0414307416102748 0.0194836824159766 0 0 0.00289025694384231 0.00927328366974746 0.00552333609500138 0 0 0.0113520263367011 0.073004542504867 0.508944166716858 0.0757686855355135
"г" 0.0207153708051374 0.00974184120798831 0.00583907509050566 0.270038859250477 0.0664759097083731 0.108188309480387 0.127036730185032 0.00338317883483321 0.00784067743453034 0 0 0.120460157802807 0.0708803832428997
"кажется" 0.0207153708051374 0.0681928884559182 0.0291953754525283 0.1778304682869 0.106939506922165 0.0525486074619023 0.0110466721900028 0.0575140401921646 0.0418169463174952 0.0624361448518561 0.0648929266709929 0.0451725591760525 0.131984161900572
"свою" 0.1104819776274 0.0389673648319532 0.070068901086068 0.138312586445367 0.0144512847192115 0.0370931346789898 0.0414250207125104 0.0981121862101631 0.0888610109246772 0.0908162106936088 0.0567813108371188 0.0632415828464735 0.0708803832428997
"тут" 0.0483358652119873 0.0389673648319532 0.105103351629102 0.0658631364025555 0.199427729125119 0.0556397020184847 0.0552333609500138 0.0541308613573313 0.0365898280278083 0.0908162106936088 0.121674237508112 0.0090345118352105 0.0268856626093758
"les" 0 0 0 0 0.00867077083152692 0.290562888318754 0.331400165700083 0 0 0.0113520263367011 0.00811161583387411 0 0
"нельзя" 0.0828614832205496 0.0292255236239649 0.0116781501810113 0.0922083909635777 0.0664759097083731 0.0370931346789898 0.0220933443800055 0.128560795723662 0.0653389786210862 0.0283800658417528 0.0973393900064893 0.0752875986267542 0.0977660458522755
"нибудь" 0.0621461124154122 0.0292255236239649 0.052551675814551 0.0263452545610222 0.130061562472904 0.0154554727829124 0.0276166804750069 0.104878543879829 0.0548847420417124 0.10784425019866 0.121674237508112 0.0391495512859122 0.0806569878281273
"ничего" 0.0828614832205496 0.0487092060399415 0.035034450543034 0.0592768227622999 0.0953784791467961 0.0309109455658249 0.0276166804750069 0.104878543879829 0.109769484083425 0.0624361448518561 0.0973393900064893 0.036138047340842 0.0537713252187515
"перед" 0.00690512360171247 0 0.0817470512670793 0.111967331884344 0.104049249978323 0.0741862693579797 0.0469483568075117 0.0405981460179985 0.0731796560556165 0.0681121580202066 0.0811161583387411 0.0481840631211227 0.065992080950286
"против" 0.0414307416102748 0 0.017517225271517 0.0526905091220444 0.0317928263822654 0.0710951748013972 0.0690417011875173 0.064280397861831 0.104542365793738 0.0283800658417528 0.0892277741726152 0.105402638077456 0.065992080950286
"сам" 0.0621461124154122 0.0584510472479299 0.163494102534159 0.105381018244089 0.0433538541576346 0.0463664183487373 0.0579950289975145 0.0575140401921646 0.0496576237520255 0.0454081053468044 0.073004542504867 0.0481840631211227 0.0831011389744342
"сказать" 0.0552409888136998 0.0487092060399415 0.0291953754525283 0.0658631364025555 0.124281048585219 0.0649129856882322 0.0469483568075117 0.0710467555314974 0.0601118603313993 0.051084118515155 0.073004542504867 0.0421610552309824 0.0684362320965929
"тогда" 0.0897666068222621 0.0292255236239649 0.116781501810113 0.144898900085622 0.0433538541576346 0.0340020401224073 0.071803369235018 0.0744299343663306 0.0496576237520255 0.130548302872063 0.0567813108371188 0.0421610552309824 0.043994720633524
"хотя" 0.103576854025687 0.146127618119825 0.0467126007240453 0.138312586445367 0.0317928263822654 0.0432753237921548 0.0165700082850041 0.0338317883483321 0.0731796560556165 0.051084118515155 0.0243348475016223 0.0843221104619647 0.10998680158381
"вам" 0.00690512360171247 0 0.0408735256335396 0.0131726272805111 0.216769270788173 0.0216376618960774 0.0193316763325048 0.0270654306786657 0.0209084731587476 0.0737881711885572 0.0162232316677482 0.00301150394507017 0.193087940558244
"над" 0.131197348432537 0.0974184120798831 0.0233563003620227 0.0658631364025555 0.0635856527645308 0.0370931346789898 0.0303783485225076 0.0845794708708302 0.0496576237520255 0.0567601316835055 0.073004542504867 0.0873336144070349 0.0733245343892066
"ней" 0.0276204944068499 0.0389673648319532 0.070068901086068 0.072449450042811 0.0231220555507385 0.0618218911316497 0.0303783485225076 0.16915894174166 0.0601118603313993 0.0851401975252583 0.0892277741726152 0.0150575197253508 0.087989441267048
"несколько" 0.0138102472034249 0.0389673648319532 0.017517225271517 0.0131726272805111 0.104049249978323 0.0865506475843096 0.0966583816625242 0.0338317883483321 0.0418169463174952 0.10216823703031 0.0243348475016223 0.0843221104619647 0.0562154763650584
"образом" 0.0759563596188372 0.0487092060399415 0.0291953754525283 0.0263452545610222 0.0693661666522154 0.0680040802448147 0.0828500414250207 0.0473645036876649 0.0731796560556165 0.0170280395050517 0.0324464633354964 0.0511955670661929 0.0928777435596617
"почти" 0.0690512360171247 0.0681928884559182 0.0233563003620227 0.0395178818415333 0.0982687360906385 0.0927328366974746 0.0635183650925159 0.0338317883483321 0.07579321520046 0.0283800658417528 0.0243348475016223 0.0752875986267542 0.0464388717798309
"собою" 0.0828614832205496 0.0876765708718948 0.0233563003620227 0.0329315682012777 0.0231220555507385 0.00618218911316497 0.00552333609500138 0.128560795723662 0.120223720662799 0.0283800658417528 0.0486696950032446 0.114437149912666 0.0733245343892066
"имеет" 0.0690512360171247 0.0389673648319532 0.070068901086068 0.0658631364025555 0.0578051388768462 0.0556397020184847 0.0414250207125104 0.121794438053996 0.0731796560556165 0.0397320921784539 0.0811161583387411 0.0240920315605613 0.0635479298039791
"свои" 0.0759563596188372 0.0779347296639065 0.017517225271517 0.0856220773233221 0.0433538541576346 0.0741862693579797 0.0745650372825186 0.064280397861831 0.0496576237520255 0.0397320921784539 0.0973393900064893 0.0602300789014034 0.0586596275113653
"вместе" 0.0345256180085624 0.0779347296639065 0.0583907509050566 0.0263452545610222 0.0549148819330038 0.105097214923805 0.071803369235018 0.081196292035997 0.0601118603313993 0.051084118515155 0.0405580791693705 0.0662530867915437 0.0268856626093758
"общества" 0.510979146526723 0.0487092060399415 0 0.0329315682012777 0.0317928263822654 0.0278198510092424 0.0662800331400166 0.00338317883483321 0.00784067743453034 0 0 0.0843221104619647 0.0953218947059686
"которого" 0.0483358652119873 0.0487092060399415 0.00583907509050566 0.0658631364025555 0.0693661666522154 0.0463664183487373 0.044186688760011 0.0981121862101631 0.0679525377659296 0.0851401975252583 0.0648929266709929 0.054207071011263 0.0586596275113653
"одно" 0.0414307416102748 0.0584510472479299 0.00583907509050566 0.0987947046038332 0.0346830833261077 0.0340020401224073 0.0414250207125104 0.108261722714663 0.07579321520046 0.051084118515155 0.0892277741726152 0.054207071011263 0.0806569878281273
"свое" 0.0483358652119873 0.0974184120798831 0.0291953754525283 0.111967331884344 0.0404635972137923 0.0309109455658249 0.044186688760011 0.108261722714663 0.0679525377659296 0.051084118515155 0.073004542504867 0.0752875986267542 0.043994720633524
"des" 0 0 0 0 0.00578051388768462 0.234923186300269 0.301021817177575 0.00338317883483321 0.0104542365793738 0.00567601316835055 0 0 0.0122207557315344
"народ" 0.331445932882199 0.0487092060399415 0.0408735256335396 0.164657841006389 0.0317928263822654 0.129825971376464 0.0607566970450152 0 0 0 0.0892277741726152 0.0481840631211227 0.021997360316762
"какой" 0.103576854025687 0.0876765708718948 0.017517225271517 0.0131726272805111 0.0838174513714269 0.0494575129053198 0.0497100248550124 0.0405981460179985 0.0548847420417124 0.10216823703031 0.073004542504867 0.054207071011263 0.0586596275113653
"которое" 0.158817842839387 0.0389673648319532 0.0291953754525283 0.0790357636830666 0.0606953958206885 0.0432753237921548 0.0524716929025131 0.104878543879829 0.0418169463174952 0.0283800658417528 0.0648929266709929 0.036138047340842 0.0586596275113653
"потом" 0.0207153708051374 0.0681928884559182 0.035034450543034 0.0922083909635777 0.0838174513714269 0.0803684584711446 0.0911350455675228 0.016915894174166 0.0705660969107731 0.124872289703712 0.0648929266709929 0.0090345118352105 0.0244415114630689
"слова" 0.193343460847949 0.107160253287871 0.157655027443653 0.1185536455246 0.0115610277753692 0.0247287564526599 0.044186688760011 0.0405981460179985 0.0418169463174952 0.0681121580202066 0.00811161583387411 0.00602300789014034 0.0904335924133548
"одной" 0.0621461124154122 0.0487092060399415 0.052551675814551 0.0461041954817888 0.0809271944275846 0.0587307965750672 0.0248550124275062 0.0575140401921646 0.0601118603313993 0.0681121580202066 0.0567813108371188 0.0602300789014034 0.0635479298039791
"раз" 0.0828614832205496 0.0487092060399415 0.035034450543034 0.0131726272805111 0.0664759097083731 0.0556397020184847 0.0552333609500138 0.0473645036876649 0.0365898280278083 0.136224316040413 0.0567813108371188 0.0481840631211227 0.065992080950286
"du" 0 0 0 0 0.00578051388768462 0.170010200612037 0.347970173985087 0.00338317883483321 0.0052271182896869 0 0.0162232316677482 0 0
"всей" 0.0345256180085624 0.0487092060399415 0.0583907509050566 0.210762036488178 0.0317928263822654 0.0649129856882322 0.0552333609500138 0.0575140401921646 0.0574983011865558 0.0624361448518561 0.0405580791693705 0.0391495512859122 0.0366622671946033
"право" 0.0621461124154122 0 0.017517225271517 0.0658631364025555 0.0260123124945808 0.0432753237921548 0.071803369235018 0.0236822518438325 0.0418169463174952 0.0567601316835055 0.121674237508112 0.153586701198579 0.0342181160482964
"д" 0.0138102472034249 0.0292255236239649 0.0291953754525283 0 0.0173415416630538 0.00927328366974746 0.0414250207125104 0.00676635766966642 0.00261355914484345 0.0170280395050517 0 0.00301150394507017 0.347069462775578
"там" 0.1104819776274 0.107160253287871 0.070068901086068 0.0461041954817888 0.0895979652591115 0.0680040802448147 0.044186688760011 0.0236822518438325 0.0470440646071821 0.0567601316835055 0.0162232316677482 0.0391495512859122 0.043994720633524
"вопрос" 0.0414307416102748 0.0974184120798831 0.017517225271517 0.0790357636830666 0.00578051388768462 0.0278198510092424 0.035901684617509 0.0338317883483321 0.0496576237520255 0.0113520263367011 0.129785853341986 0.090345118352105 0.122207557315344
"именно" 0.0759563596188372 0.107160253287871 0.00583907509050566 0.0395178818415333 0.0231220555507385 0.0494575129053198 0.0220933443800055 0.0947290073753299 0.0784067743453034 0.0397320921784539 0.0486696950032446 0.0572185749563332 0.0757686855355135
"времени" 0.0483358652119873 0.0389673648319532 0.0934252014480906 0.0592768227622999 0.0404635972137923 0.0278198510092424 0.0248550124275062 0.064280397861831 0.0914745700695207 0.0340560790101033 0.0567813108371188 0.054207071011263 0.0635479298039791
"самом" 0.0552409888136998 0.0487092060399415 0.0291953754525283 0.0790357636830666 0.0202317986068962 0.0309109455658249 0.0193316763325048 0.131943974558495 0.07579321520046 0.0397320921784539 0.113562621674238 0.0210805276154912 0.0684362320965929
"правительства" 0.0621461124154122 0.0779347296639065 0 0.0329315682012777 0.00867077083152692 0.176192389725202 0.107705053852527 0 0 0 0.0405580791693705 0.126483165692947 0.0171090580241482
"ибо" 0.0414307416102748 0.0487092060399415 0.0583907509050566 0.164657841006389 0.0202317986068962 0.0309109455658249 0.0497100248550124 0.0608972190269978 0.0653389786210862 0.00567601316835055 0 0.0993796301873155 0.0366622671946033
"ним" 0.0345256180085624 0.0974184120798831 0.122620576900619 0.0856220773233221 0.0404635972137923 0.0247287564526599 0.0220933443800055 0.0405981460179985 0.0496576237520255 0.124872289703712 0.073004542504867 0.0602300789014034 0.0293298137556827
"люди" 0.0276204944068499 0.0292255236239649 0.0291953754525283 0.0592768227622999 0.0433538541576346 0.0340020401224073 0.0220933443800055 0.0473645036876649 0.0914745700695207 0.10784425019866 0.105451005840363 0.0391495512859122 0.0562154763650584
"que" 0 0 0 0 0 0.166919106055454 0.317591825462579 0.00338317883483321 0 0.00567601316835055 0 0 0.00244415114630689
"своим" 0.0138102472034249 0.0974184120798831 0.052551675814551 0.0922083909635777 0.0404635972137923 0.0649129856882322 0.0579950289975145 0.0473645036876649 0.0470440646071821 0.051084118515155 0.0405580791693705 0.0572185749563332 0.0342181160482964
"день" 0.00690512360171247 0 0.0291953754525283 0.0395178818415333 0.0664759097083731 0.160736916942289 0.129798398232532 0.0101495365044996 0.0052271182896869 0.0737881711885572 0.00811161583387411 0.0301150394507017 0.0146649068778413
"одного" 0.0621461124154122 0.0389673648319532 0.017517225271517 0.0461041954817888 0.0664759097083731 0.0680040802448147 0.0248550124275062 0.0507476825224981 0.0470440646071821 0.0681121580202066 0.0162232316677482 0.0511955670661929 0.0684362320965929
"таким" 0.0414307416102748 0.0681928884559182 0.0291953754525283 0.0526905091220444 0.0838174513714269 0.0649129856882322 0.071803369235018 0.0439813248528317 0.0418169463174952 0.0227040526734022 0.0243348475016223 0.0331265433957718 0.0488830229261378
"вообще" 0.0621461124154122 0.107160253287871 0.0233563003620227 0.0658631364025555 0.0346830833261077 0.0401842292355723 0.0248550124275062 0.0507476825224981 0.0444305054623386 0.0567601316835055 0.0648929266709929 0.0572185749563332 0.0757686855355135
"чего" 0.0207153708051374 0.0292255236239649 0.0291953754525283 0.00658631364025555 0.0289025694384231 0.0463664183487373 0.0220933443800055 0.101495365044996 0.0627254194762427 0.0340560790101033 0.0648929266709929 0.054207071011263 0.0855452901207411
