"bekhterev_bessmertie" "bekhterev_licnost" "bekhterev_vnushenie" "pavlov_otvet" "pavlov_reflex" "pavlov_types" "sechenov_reflexy1" "sechenov_reflexy2" "ukhtomsky_dominant1" "ukhtomsky_dominant2"
"тот" 0.0923361034164358 0.0581113801452785 0.0463545460565525 0.062363579669473 0.050978792822186 0.0429331959471063 0.0444444444444444 0.0989177237286163 0.0878091614225084 0.0885216878135143
"процесса" 0.0554016620498615 0 0.0198662340242368 0.0311817898347365 0.244698205546493 0.334878928387429 0.0126984126984127 0.0698242755731409 0 0
"развития" 0.0554016620498615 0.358353510895884 0.0198662340242368 0.0311817898347365 0 0.0171732783788425 0.0507936507936508 0.151285930408472 0 0.0236057834169371
"состоянии" 0.0369344413665743 0.0193704600484262 0.231772730282763 0 0.0713703099510604 0.034346556757685 0.0571428571428571 0.0465495170487606 0.0731743011854237 0.0590144585423429
"над" 0.0738688827331487 0.12590799031477 0.0397324680484736 0.0727575096143852 0.0713703099510604 0.0515198351365276 0.0952380952380952 0.0581868963109508 0.0365871505927118 0.0649159043965772
"раздражителя" 0 0 0 0.197484668953331 0.132544861337684 0.317705650008587 0.0317460317460317 0 0.0658568710668813 0.0236057834169371
"этим" 0.0646352723915051 0.0871670702179177 0.099331170121184 0.0519696497245609 0.0611745513866232 0.0257599175682638 0.0825396825396825 0.0814616548353311 0.0365871505927118 0.0531130126881086
"которое" 0.138504155124654 0.116222760290557 0.145685716177737 0.0519696497245609 0.0101957585644372 0.0257599175682638 0.0380952380952381 0.0290934481554754 0.0585394409483389 0.0472115668338743
"сознания" 0.0369344413665743 0.0387409200968523 0.384080524468578 0 0 0 0.0507936507936508 0.0349121377865705 0.0365871505927118 0
"внушение" 0 0 0.556254552678631 0 0 0 0 0 0 0
"животного" 0 0 0 0.14551501922877 0.25489396411093 0.0944530310836339 0.0698412698412698 0.0232747585243803 0.080491731303966 0.0472115668338743
"одной" 0.110803324099723 0.0677966101694915 0.0397324680484736 0.062363579669473 0.0713703099510604 0.0686931135153701 0.0761904761904762 0.0523682066798557 0.0292697204741695 0.0767187961050457
"торможения" 0 0 0 0.0519696497245609 0.25489396411093 0.103039670273055 0 0 0.131713742133763 0.141634700501623
"часто" 0.0184672206832872 0.00968523002421308 0.0529766240646315 0.0103939299449122 0.142740619902121 0.111626309462476 0.0634920634920635 0.174560688932852 0.0146348602370847 0.0177043375627029
"эта" 0.101569713758079 0.0677966101694915 0.0397324680484736 0.0519696497245609 0.0611745513866232 0.0772797527047913 0.0380952380952381 0.075642965204236 0.0585394409483389 0.0767187961050457
"другие" 0.110803324099723 0.0484261501210654 0.112575326137342 0.0831514395592974 0.132544861337684 0.0858663918942126 0.00634920634920635 0.0116373792621902 0.0731743011854237 0.0236057834169371
"мере" 0.0738688827331487 0.0774818401937046 0.192040262234289 0.0311817898347365 0.0203915171288744 0.034346556757685 0.0444444444444444 0.0290934481554754 0.0878091614225084 0.0236057834169371
"явления" 0.0646352723915051 0.00968523002421308 0.0397324680484736 0.0415757197796487 0.101957585644372 0.0772797527047913 0.133333333333333 0.0523682066798557 0.0292697204741695 0.0649159043965772
"значение" 0.0461680517082179 0.12590799031477 0.0860870141050262 0.0519696497245609 0.0101957585644372 0.0429331959471063 0.00634920634920635 0.0174560688932852 0.146348602370847 0.0885216878135143
"пор" 0.0277008310249307 0.116222760290557 0.0860870141050262 0.0311817898347365 0.101957585644372 0.0686931135153701 0.0317460317460317 0.0290934481554754 0.0585394409483389 0.08262024195928
"собою" 0 0.145278450363196 0.112575326137342 0 0 0.00858663918942126 0.0761904761904762 0.075642965204236 0.109761451778136 0.0472115668338743
"вполне" 0.0369344413665743 0.12590799031477 0.0728428580888683 0.0727575096143852 0.050978792822186 0.0858663918942126 0.0317460317460317 0.0640055859420458 0.0439045807112542 0.0472115668338743
"действия" 0.0277008310249307 0 0.0331103900403947 0.0519696497245609 0.0611745513866232 0.171732783788425 0.0317460317460317 0.0174560688932852 0.0365871505927118 0.16524048391856
"которая" 0.110803324099723 0.174334140435835 0.0794649360969472 0.0207878598898243 0 0.00858663918942126 0.0571428571428571 0.0407308274176655 0.0439045807112542 0.0767187961050457
"мне" 0.0461680517082179 0.0290556900726392 0.0264883120323157 0.114333229394034 0.0611745513866232 0.0686931135153701 0.0571428571428571 0.0930990340975212 0.0512220108297966 0.0649159043965772
"условия" 0.0184672206832872 0.174334140435835 0.0529766240646315 0.0415757197796487 0.0407830342577488 0.0601064743259488 0.0444444444444444 0.0930990340975212 0.0365871505927118 0.0531130126881086
"чрезвычайно" 0 0.00968523002421308 0.00662207800807894 0.0311817898347365 0.0815660685154976 0.0944530310836339 0.0507936507936508 0.104736413359711 0.0585394409483389 0.129831808793154
"животных" 0.0184672206832872 0 0 0.062363579669473 0.25489396411093 0.240425897303795 0.0952380952380952 0 0 0.0177043375627029
"нужно" 0.0554016620498615 0.0774818401937046 0.0463545460565525 0.0103939299449122 0.0407830342577488 0.0686931135153701 0.0952380952380952 0.075642965204236 0.0219522903556271 0.08262024195928
"известно" 0.0831024930747922 0.106537530266344 0.0728428580888683 0.0311817898347365 0.0305872756933116 0.00858663918942126 0.0952380952380952 0.116373792621902 0.00731743011854237 0.0236057834169371
"особенно" 0.0554016620498615 0.0968523002421307 0.0794649360969472 0.0311817898347365 0.0611745513866232 0.145972866220161 0.0380952380952381 0.0116373792621902 0.0292697204741695 0.0708173502508114
"состояние" 0 0.00968523002421308 0.0794649360969472 0.0831514395592974 0.101957585644372 0.034346556757685 0.0507936507936508 0.0290934481554754 0.109761451778136 0.08262024195928
"условный" 0 0 0 0.301423968402453 0.224306688417618 0.214665979735532 0.00634920634920635 0 0 0
"нерва" 0 0 0 0 0 0.00858663918942126 0.215873015873016 0.0698242755731409 0.0658568710668813 0.118028917084686
"остается" 0.110803324099723 0.0484261501210654 0.0331103900403947 0.135121089283858 0.050978792822186 0.0686931135153701 0.0571428571428571 0.0872803444664262 0.0146348602370847 0.0118028917084686
"сферу" 0 0.0193704600484262 0.297993510363552 0 0 0 0.00634920634920635 0.0174560688932852 0.0951265915410508 0.0708173502508114
"условных" 0 0 0 0.124727159338946 0.305872756933116 0.249012536493217 0 0 0.0219522903556271 0.0118028917084686
"раздражение" 0 0 0 0.124727159338946 0.0407830342577488 0.111626309462476 0.0698412698412698 0.0116373792621902 0.182935752963559 0.0472115668338743
"хотя" 0.120036934441367 0.0581113801452785 0.0595987020727104 0.0831514395592974 0.0407830342577488 0.0686931135153701 0.0698412698412698 0.0407308274176655 0.0219522903556271 0.0354086751254057
"центральной" 0 0 0 0.166302879118595 0.152936378466558 0.0944530310836339 0 0 0.117078881896678 0.100324579521983
"ощущение" 0.00923361034164358 0 0 0 0 0 0.107936507936508 0.320027929710229 0.00731743011854237 0
"рефлексы" 0 0 0 0.062363579669473 0.0611745513866232 0.145972866220161 0.133333333333333 0.0698242755731409 0.0292697204741695 0.0472115668338743
"должно" 0.0646352723915051 0.203389830508475 0.0264883120323157 0.0519696497245609 0.0407830342577488 0.0515198351365276 0.0444444444444444 0.0640055859420458 0.0219522903556271 0.0295072292711714
"которой" 0.0554016620498615 0.0871670702179177 0.0662207800807894 0.0311817898347365 0.0203915171288744 0.034346556757685 0.0507936507936508 0.0465495170487606 0.0512220108297966 0.0944231336677486
"лица" 0.0461680517082179 0.0193704600484262 0.364214290444341 0 0 0 0.0507936507936508 0.0116373792621902 0 0.00590144585423429
"мысль" 0.0277008310249307 0.0677966101694915 0.0198662340242368 0 0.0305872756933116 0 0.0507936507936508 0.215291516350518 0.0512220108297966 0.0295072292711714
"об" 0.0646352723915051 0.0677966101694915 0.0529766240646315 0.0727575096143852 0.050978792822186 0.0858663918942126 0.0380952380952381 0.075642965204236 0.0146348602370847 0.0472115668338743
"вопрос" 0.0554016620498615 0.0387409200968523 0.0728428580888683 0.0831514395592974 0.0305872756933116 0.0515198351365276 0.0698412698412698 0.0581868963109508 0.0365871505927118 0.0472115668338743
"ему" 0.0646352723915051 0.00968523002421308 0.0927090921131051 0.0103939299449122 0.0611745513866232 0.0257599175682638 0.0825396825396825 0.0698242755731409 0.0365871505927118 0.0590144585423429
"своего" 0.138504155124654 0.0871670702179177 0.0529766240646315 0 0.0203915171288744 0.034346556757685 0.0698412698412698 0.0581868963109508 0.0365871505927118 0.0472115668338743
"условного" 0 0 0 0.249454318677892 0.132544861337684 0.27477245406148 0 0 0.0219522903556271 0
"личность" 0.166204986149584 0.484261501210654 0.0198662340242368 0 0 0 0 0 0 0
"обыкновенно" 0.00923361034164358 0.00968523002421308 0.0728428580888683 0.0311817898347365 0.0305872756933116 0.0515198351365276 0.133333333333333 0.128011171884092 0.00731743011854237 0.0118028917084686
"процессов" 0.0461680517082179 0.0193704600484262 0 0.0519696497245609 0.142740619902121 0.317705650008587 0.0126984126984127 0 0.0292697204741695 0.0118028917084686
"связи" 0.00923361034164358 0.0387409200968523 0 0.124727159338946 0.183523654159869 0.034346556757685 0.0571428571428571 0.0349121377865705 0.080491731303966 0.0354086751254057
"смысле" 0.110803324099723 0.0677966101694915 0.0463545460565525 0.0103939299449122 0.0305872756933116 0.0257599175682638 0.0761904761904762 0.0407308274176655 0.0292697204741695 0.0885216878135143
"явлений" 0.0277008310249307 0.0193704600484262 0.0397324680484736 0.114333229394034 0.0611745513866232 0.0686931135153701 0.0952380952380952 0.0407308274176655 0.0731743011854237 0.0177043375627029
"надо" 0.0369344413665743 0.00968523002421308 0.0529766240646315 0.0415757197796487 0.152936378466558 0.120212948651898 0 0 0.0878091614225084 0.0708173502508114
"рода" 0.0554016620498615 0.0193704600484262 0.0927090921131051 0 0.0101957585644372 0.0515198351365276 0.13968253968254 0.075642965204236 0.0219522903556271 0.0177043375627029
"тому" 0.101569713758079 0.0677966101694915 0.0397324680484736 0.0415757197796487 0.0407830342577488 0.034346556757685 0.0253968253968254 0.0581868963109508 0.0439045807112542 0.08262024195928
"энергии" 0.452446906740536 0.00968523002421308 0 0.0103939299449122 0.0407830342577488 0 0 0 0.0146348602370847 0.0767187961050457
"явление" 0.00923361034164358 0.0193704600484262 0.0198662340242368 0.0207878598898243 0.142740619902121 0.0686931135153701 0.101587301587302 0.0349121377865705 0.0365871505927118 0.0767187961050457
"идет" 0.0831024930747922 0.0581113801452785 0.0662207800807894 0.0727575096143852 0.0611745513866232 0.0257599175682638 0.0698412698412698 0.0174560688932852 0.0512220108297966 0.04131012097964
"нам" 0.0831024930747922 0.0387409200968523 0.0595987020727104 0.0727575096143852 0.0305872756933116 0.0515198351365276 0.0317460317460317 0.0116373792621902 0.0439045807112542 0.106226025376217
"прежде" 0.0277008310249307 0.0581113801452785 0.0529766240646315 0.0831514395592974 0.0305872756933116 0.0515198351365276 0.0634920634920635 0.0174560688932852 0.0439045807112542 0.0944231336677486
"раздражителей" 0 0 0 0.14551501922877 0.132544861337684 0.291945732440323 0 0 0.0292697204741695 0.0236057834169371
"тела" 0.0369344413665743 0.0387409200968523 0.0264883120323157 0.0207878598898243 0 0.034346556757685 0.171428571428571 0.0698242755731409 0.0439045807112542 0.0354086751254057
"форме" 0.0923361034164358 0.0290556900726392 0.0860870141050262 0.0103939299449122 0.0101957585644372 0.00858663918942126 0.0444444444444444 0.168741999301757 0.00731743011854237 0.0177043375627029
"внешних" 0.0646352723915051 0.0193704600484262 0.0198662340242368 0.062363579669473 0.0713703099510604 0.0686931135153701 0.0825396825396825 0.104736413359711 0 0.0236057834169371
"достаточно" 0.0184672206832872 0.0387409200968523 0.0662207800807894 0.0311817898347365 0.0305872756933116 0.0171732783788425 0.0126984126984127 0.0232747585243803 0.117078881896678 0.129831808793154
"жизнь" 0.295475530932595 0.0968523002421307 0.00662207800807894 0 0.0203915171288744 0.0171732783788425 0.0317460317460317 0.0349121377865705 0.0219522903556271 0.04131012097964
"опять" 0.0277008310249307 0 0.0198662340242368 0.0727575096143852 0.050978792822186 0.0515198351365276 0.0444444444444444 0.0640055859420458 0.0878091614225084 0.08262024195928
"была" 0.0184672206832872 0.0387409200968523 0.0595987020727104 0.0103939299449122 0.0203915171288744 0.163146144599004 0.0507936507936508 0.0290934481554754 0.0878091614225084 0.0295072292711714
"ощущений" 0 0 0.0198662340242368 0 0.0203915171288744 0 0.0761904761904762 0.279297102292564 0.0146348602370847 0
"почти" 0.00923361034164358 0.0290556900726392 0.0728428580888683 0.124727159338946 0.101957585644372 0.13738622703074 0.0380952380952381 0.0116373792621902 0.0292697204741695 0.0118028917084686
"влиянием" 0.0184672206832872 0.0193704600484262 0.0397324680484736 0.0727575096143852 0.0305872756933116 0.034346556757685 0.0888888888888889 0.0465495170487606 0.0658568710668813 0.0649159043965772
"д" 0 0.0193704600484262 0.0595987020727104 0.0935453695042095 0.101957585644372 0.0772797527047913 0.0126984126984127 0.0640055859420458 0.0365871505927118 0.0531130126881086
"имеет" 0.0738688827331487 0.0677966101694915 0.00662207800807894 0.0519696497245609 0.0407830342577488 0.0515198351365276 0.0507936507936508 0.075642965204236 0.0439045807112542 0.0472115668338743
"момент" 0 0.0193704600484262 0 0.0311817898347365 0.0611745513866232 0.0171732783788425 0.0126984126984127 0.0290934481554754 0.131713742133763 0.16524048391856
"нами" 0.0738688827331487 0.0290556900726392 0.0264883120323157 0.0831514395592974 0.0203915171288744 0.0858663918942126 0.0380952380952381 0.00581868963109508 0.0365871505927118 0.112127471230451
"нашей" 0.0646352723915051 0.145278450363196 0.0794649360969472 0.0519696497245609 0.0611745513866232 0.0601064743259488 0.00634920634920635 0.00581868963109508 0.0292697204741695 0.0472115668338743
"нем" 0.0461680517082179 0.0387409200968523 0.00662207800807894 0.0103939299449122 0.0407830342577488 0.0171732783788425 0.0380952380952381 0.0349121377865705 0.117078881896678 0.12393036293892
"несколько" 0 0.00968523002421308 0.0529766240646315 0.0727575096143852 0.0917618270799347 0.128799587841319 0.0507936507936508 0.0581868963109508 0.0146348602370847 0.0354086751254057
"г" 0.101569713758079 0.0387409200968523 0.0529766240646315 0 0.0101957585644372 0 0.0253968253968254 0.00581868963109508 0.139031172252305 0.100324579521983
