"fem_bez" "fem_knjazhna" "fem_mimochka" "fem_semeinye" "fem_zhena" "musc_kreytserova" "musc_polunoshchniki" "musc_slepoy" "musc_step" "musc_zoloto"
"два" 0.0330198346731036 0.0791047206905377 0.027366436585885 0.0467030561312356 0.048534265191225 0.074577069513679 0.0447966919365955 0.0323397833234517 0.0563558874291149 0.0612122473464491
"могла" 0.0888119691207615 0.0686349782462018 0.0516921579955606 0.0817303482296623 0.048534265191225 0.0274757624524081 0.0137835975189524 0.0323397833234517 0 0.0318303686201535
"можетъ" 0.181039783207706 0.0895744631348735 0 0 0 0 0 0 0 0
"былъ" 0.162821943388063 0.107024033875433 0 0 0 0 0 0 0 0
"мой" 0.0466832145378362 0.0604918452339406 0.0182442910572567 0.0992439942788756 0.067947971267715 0.0235506535306355 0.117160578911096 0.0377297472106937 0.0669226163220739 0.0269333888324376
"вам" 0 0 0.0851400249338644 0.204325870574156 0.048534265191225 0.0628017427483613 0.244658855961406 0.0242548374925888 0.0493114015004755 0.0257091438855086
"люди" 0.0637624393687519 0.0407156650613062 0.0425700124669322 0.02627046907382 0.05824111822947 0.102052831966087 0.0516884906960717 0.0673745485905244 0.0704448592863936 0.0330546135670825
"сейчас" 0 0 0.0851400249338644 0.02627046907382 0.03882741215298 0.0431761981394984 0.168849069607167 0.0161698916617259 0.0422669155718361 0.139563923949904
"надя" 0.264158677384829 0 0 0 0 0 0 0 0 0
"хочу" 0.0364356796392868 0.155882831949001 0.00608143035241889 0.02627046907382 0.07765482430596 0.0353259802959532 0.0723638869745003 0.0107799277744839 0.0211334577859181 0.00856971462850287
"всю" 0.0557921344476579 0.0418789697773435 0.0152035758810472 0.0583788201640445 0.03882741215298 0.0706519605919064 0.0447966919365955 0.0269498194362098 0.0457891585361558 0.0771274316565258
"вся" 0.0808416641996675 0.0279193131848957 0.0304071517620944 0.0437841151230334 0.048534265191225 0.0196255446088629 0.0241212956581668 0.0458146930415566 0.0281779437145574 0.0844729013380997
"николаевна" 0 0 0 0.674275372894714 0 0 0 0 0 0
"слова" 0.0478218295265639 0.0744515018263884 0.0182442910572567 0.0846492892378645 0.067947971267715 0.0471013070612709 0.0241212956581668 0.0458146930415566 0.0387446726075165 0.0440728180894433
"эту" 0.0603465944025687 0.0476954933575301 0.0395292972907228 0.0758924662132578 0.029120559114735 0.0431761981394984 0.0516884906960717 0.0754594944213874 0.0140889718572787 0.0452970630363723
"пока" 0.0523762894814747 0.0488587980735674 0.0516921579955606 0.0116757640328089 0.01941370607649 0.0510264159830435 0.031013094417643 0.0431197110979356 0.0563558874291149 0.0783516766034548
"прасковья" 0 0 0 0.668437490878309 0 0 0 0 0 0
"вас" 0 0 0.0790585945814456 0.160541755451122 0.1941370607649 0.00785021784354516 0.189524465885596 0.0296448013798308 0.0317001866788771 0.0612122473464491
"которой" 0.0683168993236627 0.0442055792094181 0.0790585945814456 0.0788114072214601 0.009706853038245 0.0471013070612709 0.0275671950379049 0.0538996388724196 0.010566728892959 0.0404000832486564
"тебѣ" 0.0922278140869446 0.171005793257486 0 0 0 0 0 0 0 0
"сердце" 0.0683168993236627 0.0570019310858286 0.0364885821145133 0.0963250532706734 0 0.0274757624524081 0.031013094417643 0.107799277744839 0.00704448592863936 0.0159151843100768
"иванович" 0 0 0.142913613281844 0.452435856271345 0 0 0.0654720882150241 0.00269498194362098 0.00352224296431968 0.00122424494692898
"минуту" 0.102475348985494 0.0360624461971569 0.0152035758810472 0.0554598791558423 0.029120559114735 0.0314008713741806 0.0241212956581668 0.0970193499703552 0.0457891585361558 0.0134666944162188
"которые" 0.0352970646505591 0.0197761801726344 0.05473287317177 0.0612977611722467 0.067947971267715 0.133453703340268 0.0654720882150241 0.0808494583086293 0.0528336444647952 0.0367273484078694
"всѣхъ" 0.110445653906588 0.14308648007259 0 0 0 0 0 0 0 0
"дома" 0.0466832145378362 0.0523487122216793 0.027366436585885 0.0408651741148311 0.029120559114735 0.0157004356870903 0.0551343900758098 0.0161698916617259 0.0739671022507132 0.0710062069218809
"хотя" 0.0398515246054699 0.0721248923943138 0.0364885821145133 0.0554598791558423 0.13589594253543 0.0353259802959532 0.0137835975189524 0.0485096749851776 0.0211334577859181 0.0465213079833013
"maman" 0 0 0.65679447806124 0 0.009706853038245 0 0 0 0 0
"говорила" 0.0125247648760048 0.102370815011284 0.0973028856387022 0.0642167021804489 0.05824111822947 0.074577069513679 0.0241212956581668 0.0242548374925888 0.0140889718572787 0.0208121640977927
"несколько" 0 0 0.0364885821145133 0.151784932426516 0.048534265191225 0.0549515249048161 0.00689179875947622 0.156308952730017 0.0422669155718361 0.0734546968157389
"потапыч" 0 0 0 0 0 0 0 0 0 0.261988418642802
"любовь" 0.0500990595040193 0.0162862660245225 0.0304071517620944 0.268542572754605 0.07765482430596 0.133453703340268 0.0103376981392143 0.0107799277744839 0 0.00489697978771593
"свой" 0.0535149044702024 0.0372257509131942 0.05473287317177 0.05254093814764 0.05824111822947 0.0549515249048161 0.0344589937973811 0.0377297472106937 0.0387446726075165 0.0501940428240882
"сергей" 0 0 0 0.449516915263143 0.553290623179965 0 0 0 0 0
"какое" 0.0398515246054699 0.0430422744933808 0.0182442910572567 0.0467030561312356 0.01941370607649 0.0549515249048161 0.0827015851137147 0.0431197110979356 0.0493114015004755 0.0563152675587332
"матери" 0.083118894177123 0.0407156650613062 0.027366436585885 0.0408651741148311 0.01941370607649 0.0353259802959532 0.062026188835286 0.0781544763650084 0.0281779437145574 0.0159151843100768
"над" 0 0 0.082099309757655 0.0496219971394378 0.009706853038245 0.0431761981394984 0.0172294968986906 0.202123645771573 0.102145045965271 0.0550910226118042
"никто" 0.0740099742673013 0.0407156650613062 0.0212850062334661 0.0204325870574156 0.029120559114735 0.0314008713741806 0.0585802894555479 0.0512046569287986 0.0176112148215984 0.0538667776648752
"любаша" 0 0 0 0.610058670714265 0 0 0 0 0 0
"них" 0 0 0.139872898105634 0.0379462331066289 0.029120559114735 0.0628017427483613 0.151619572708477 0.0862394221958713 0.0563558874291149 0.0477455529302303
"вамъ" 0.0899505841094892 0.150066308368814 0 0 0 0 0 0 0 0
"между" 0.0273267597294651 0.0325725320490449 0.05473287317177 0.0992439942788756 0.145602795573675 0.0863523962789967 0.0241212956581668 0.0754594944213874 0.0317001866788771 0.0281576337793666
"родион" 0 0 0 0 0 0 0.00344589937973811 0 0 0.253418704014299
"совсѣмъ" 0.125247648760048 0.114003862171657 0 0 0 0 0 0 0 0
"гдѣ" 0.162821943388063 0.0744515018263884 0 0 0 0 0 0 0 0
"себѣ" 0.118415958827682 0.119820385751844 0 0 0 0 0 0 0 0
"вава" 0 0 0.243257214096756 0 1.21335662978063 0 0 0 0 0
"давно" 0.0967822740418555 0.0244293990367837 0.0334478669383039 0.0408651741148311 0.05824111822947 0.0235506535306355 0.0103376981392143 0.0377297472106937 0.0281779437145574 0.0428485731425144
"долго" 0.0637624393687519 0.0488587980735674 0.00912214552862833 0.05254093814764 0.01941370607649 0.0353259802959532 0.0103376981392143 0.0485096749851776 0.0704448592863936 0.0379515933547984
"деньги" 0.00910891990982169 0.051185407505642 0.0456107276431417 0.00291894100820222 0.009706853038245 0.0235506535306355 0.0551343900758098 0.00538996388724196 0.0493114015004755 0.115079025011324
"весь" 0.059207979413841 0.0186128754565971 0.0212850062334661 0.0437841151230334 0.03882741215298 0.0353259802959532 0.0792556857339766 0.0242548374925888 0.0387446726075165 0.066109227134165
"этом" 0 0 0.0668957338766078 0.102162935287078 0.09706853038245 0.0942026141225419 0.093039283252929 0.105104295801218 0.0317001866788771 0.0416243281955854
"том" 0 0 0.115547176695959 0.0642167021804489 0.05824111822947 0.215880990697492 0.0551343900758098 0.0458146930415566 0.0281779437145574 0.0452970630363723
"вдруг" 0 0 0.0152035758810472 0.0583788201640445 0.05824111822947 0.0706519605919064 0.124052377670572 0.113189241632081 0.119756260786869 0.0416243281955854
"мало" 0.043267369571653 0.0756148065424257 0.0334478669383039 0.0437841151230334 0.048534265191225 0.0117753267653177 0.0103376981392143 0.0134749097181049 0.0422669155718361 0.0465213079833013
"стало" 0.0352970646505591 0.025592703752821 0.027366436585885 0.0583788201640445 0.07765482430596 0.0549515249048161 0.0723638869745003 0.0377297472106937 0.088056074107992 0.0367273484078694
"васильич" 0 0 0 0 0 0 0 0 0 0.236279274757293
"один" 0 0 0.0395292972907228 0.0233515280656178 0.029120559114735 0.0981277230443145 0.0758097863542385 0.0754594944213874 0.0739671022507132 0.0893698811258156
"людей" 0.0637624393687519 0.0279193131848957 0.0395292972907228 0.0350272920984267 0.09706853038245 0.0706519605919064 0.0551343900758098 0.0269498194362098 0.0493114015004755 0.0232606539916506
"про" 0.00683168993236627 0.0116330471603732 0.0152035758810472 0.0145947050410111 0.029120559114735 0.13737881226204 0.11026878015162 0.00808494583086293 0.0387446726075165 0.100388085648176
"старик" 0 0 0 0.00583788201640445 0 0.0628017427483613 0.0103376981392143 0.0565946208160405 0.0669226163220739 0.160376088047697
"казалось" 0.0478218295265639 0.0162862660245225 0.0364885821145133 0.0671356431886512 0.067947971267715 0.0274757624524081 0.0137835975189524 0.145529024955533 0.088056074107992 0.00244848989385796
"скоро" 0.0318812196843759 0.0476954933575301 0.027366436585885 0.110919758311685 0.106775383420695 0.0392510892177258 0.0344589937973811 0.0134749097181049 0.0563558874291149 0.0257091438855086
"моя" 0.0398515246054699 0.0604918452339406 0.0152035758810472 0.0496219971394378 0.11648223645894 0.0392510892177258 0.0758097863542385 0.0188648736053468 0.0246557007502378 0.0257091438855086
"говорю" 0.0148019948534603 0.0139596565924478 0.0304071517620944 0.0321083510902245 0.009706853038245 0.0510264159830435 0.265334252239835 0.0134749097181049 0.0598781303934345 0.0330546135670825
"одной" 0.0535149044702024 0.0279193131848957 0.0456107276431417 0.0554598791558423 0.01941370607649 0.0392510892177258 0.0275671950379049 0.0215598555489678 0.0493114015004755 0.0477455529302303
"папочка" 0.00113861498872771 0.212884763034829 0 0 0 0 0 0 0 0
"глазами" 0.0444059845603808 0.0197761801726344 0.0121628607048378 0.0437841151230334 0.03882741215298 0.0392510892177258 0.0172294968986906 0.0754594944213874 0.0634003733577542 0.0526425327179462
"егорушка" 0 0 0 0 0 0 0 0 0.644570462470501 0
"нас" 0 0 0.0456107276431417 0.0437841151230334 0.087361677344205 0.10597794088786 0.0827015851137147 0.0161698916617259 0.0352224296431968 0.0942668609135316
"нужно" 0.0296039897069205 0.0162862660245225 0.0516921579955606 0.00875682302460667 0.029120559114735 0.0785021784354516 0.0827015851137147 0.0323397833234517 0.0246557007502378 0.0697819619749519
"хоть" 0.0546535194589302 0.00465321886414928 0.0516921579955606 0.0145947050410111 0.029120559114735 0.0392510892177258 0.0999310820124052 0.0161698916617259 0.0457891585361558 0.0587637574525911
"нея" 0.111584268895316 0.0977175961471348 0 0 0 0 0 0 0 0
"говорить" 0.0227722997745542 0.0628184546660152 0.0516921579955606 0.0379462331066289 0.03882741215298 0.0863523962789967 0.0447966919365955 0.0188648736053468 0.0176112148215984 0.0306061236732245
"разъ" 0.146881333545875 0.0581652358018659 0 0 0 0 0 0 0 0
"три" 0.0125247648760048 0.0465321886414927 0.0425700124669322 0.0350272920984267 0.048534265191225 0.0196255446088629 0.0275671950379049 0.0188648736053468 0.0774893452150329 0.064884982187236
"карачунский" 0 0 0 0 0 0 0 0 0 0.215467110659501
"после" 0 0 0.0486514428193511 0.0700545841968534 0.07765482430596 0.0981277230443145 0.0827015851137147 0.0458146930415566 0.0634003733577542 0.0538667776648752
"собой" 0.0307426046956482 0.0197761801726344 0.0577735883479794 0.0671356431886512 0.029120559114735 0.0549515249048161 0.0103376981392143 0.0404247291543147 0.0528336444647952 0.0489697978771593
"перед" 0 0 0.0608143035241889 0.0963250532706734 0.029120559114735 0.0588766338265887 0.062026188835286 0.0673745485905244 0.0774893452150329 0.0477455529302303
"мог" 0 0 0.0304071517620944 0.0729735252050556 0.07765482430596 0.145229030105585 0.0241212956581668 0.0997143319139762 0.0281779437145574 0.0514182877710172
"около" 0.0318812196843759 0.0279193131848957 0.0152035758810472 0.0233515280656178 0 0.0157004356870903 0.00689179875947622 0.0323397833234517 0.154978690430066 0.0575395125056621
"чѣмъ" 0.129802108714959 0.0663083688141272 0 0 0 0 0 0 0 0
"своими" 0.0535149044702024 0.0279193131848957 0.0425700124669322 0.0145947050410111 0.029120559114735 0.0196255446088629 0.0172294968986906 0.0485096749851776 0.0598781303934345 0.0391758383017274
"ах" 0 0 0.0243257214096756 0.0612977611722467 0.009706853038245 0.0314008713741806 0.0861474844934528 0.0188648736053468 0.0457891585361558 0.104060820488963
"кажется" 0.0421287545829253 0.0302459226169703 0.0851400249338644 0.0350272920984267 0.03882741215298 0.0274757624524081 0.062026188835286 0.0323397833234517 0.0317001866788771 0.0183636742039347
"совершенно" 0.0535149044702024 0.0116330471603732 0.0304071517620944 0.0583788201640445 0.05824111822947 0.0431761981394984 0.0275671950379049 0.0565946208160405 0.00352224296431968 0.0391758383017274
"таки" 0.0489604445152916 0.0162862660245225 0.100343600814912 0.0145947050410111 0.09706853038245 0.0392510892177258 0.031013094417643 0.0188648736053468 0.0176112148215984 0.0367273484078694
"всем" 0 0 0.0425700124669322 0.0846492892378645 0.13589594253543 0.0431761981394984 0.11026878015162 0.0485096749851776 0.0493114015004755 0.0404000832486564
"говорил" 0 0 0.0608143035241889 0.0554598791558423 0.11648223645894 0.133453703340268 0.0241212956581668 0.0538996388724196 0.088056074107992 0.0342788585140115
"марья" 0.00569307494363856 0.00116330471603732 0.0121628607048378 0.00583788201640445 0 0.00392510892177258 0.093039283252929 0.0107799277744839 0.00352224296431968 0.146909393631478
"вѣдь" 0.115000113861499 0.0732881971103511 0 0 0 0 0 0 0 0
"каждый" 0.0478218295265639 0.0372257509131942 0.0304071517620944 0.0350272920984267 0.01941370607649 0.0196255446088629 0.00344589937973811 0.0512046569287986 0.0211334577859181 0.0428485731425144
"кого" 0.0455445995491085 0.0348991414811196 0.0486514428193511 0.0175136460492133 0.05824111822947 0.0314008713741806 0.062026188835286 0.00808494583086293 0.0493114015004755 0.0281576337793666
"оно" 0.0455445995491085 0.0325725320490449 0.0304071517620944 0.0116757640328089 0 0.0431761981394984 0.0137835975189524 0.0485096749851776 0.0845338311436723 0.0306061236732245
"через" 0 0 0.0486514428193511 0.0437841151230334 0.009706853038245 0.0628017427483613 0.0689179875947622 0.107799277744839 0.0563558874291149 0.0489697978771593
"прямо" 0.0364356796392868 0.0197761801726344 0.0152035758810472 0.0175136460492133 0.01941370607649 0.0471013070612709 0.0551343900758098 0.0107799277744839 0.0246557007502378 0.0759031867095969
"сколько" 0.0444059845603808 0.0279193131848957 0.0456107276431417 0.0350272920984267 0.067947971267715 0.0353259802959532 0.0585802894555479 0.0134749097181049 0.0211334577859181 0.0355031034609405
"спросила" 0.0136633798647325 0.100044205579209 0.0121628607048378 0.0817303482296623 0 0.00785021784354516 0.0585802894555479 0.0269498194362098 0.00704448592863936 0.00244848989385796
