"slav_aksakov" "slav_kavelin" "slav_khomyakov" "slav_kireevsky" "slav_samarin" "west_annenkov" "west_belinsky" "west_granovsky1" "west_granovsky2" "west_herzen1"
"вы" 0.0244319569997557 0 0 0.0143297270187003 0.174786978370111 0.233756892831455 0.010315659170621 0.0140610719223829 0.00573493146756896 0
"европы" 0 0.0112523911331158 0.0345452975213749 0.143297270187003 0.0349573956740223 0.0149844162071446 0.010315659170621 0.126549647301446 0.0707308214333505 0.00979623824451411
"именно" 0.131932567798681 0.00562619556655789 0.00863632438034373 0.0429891810561009 0.0699147913480446 0.0779189642771518 0.030946977511863 0.0445267277542125 0.0401445202729827 0.117554858934169
"общества" 0.136818959198632 0.0225047822662316 0.0345452975213749 0.0644837715841513 0.061175442429539 0.0869096140014385 0.144419228388694 0.0515572637154039 0.0152931505801839 0
"германии" 0.034204739799658 0 0.0172726487606875 0.00716486350935015 0.00436967445925279 0.00599376648285783 0.020631318341242 0.0913969674954887 0.133815067576609 0.0685736677115987
"другие" 0.0146591741998534 0.050635760099021 0.0259089731410312 0.0644837715841513 0.0480664190517806 0.0299688324142891 0.020631318341242 0.100771015443744 0.0611726023207356 0.088166144200627
"король" 0 0 0.00863632438034373 0 0 0 0 0.0867099435213611 0.175871231672115 0
"одного" 0.0684094795993159 0.0675143467986947 0.00863632438034373 0.0644837715841513 0.0568057679702862 0.0539438983457204 0.051578295853105 0.0796794075601697 0.0382328764504598 0.0391849529780564
"вообще" 0.122159784998778 0.0168785866996737 0.0172726487606875 0.0214945905280504 0.0742844658072974 0.0269719491728602 0.092840932535589 0.0656183356377868 0.0573493146756896 0.0293887147335423
"всем" 0.0439775225995602 0.0450095645324632 0.0690905950427498 0.0716486350935015 0.0524360935110334 0.0959002637257252 0.072209614194347 0.0398397037800848 0.0344095888054138 0.0783699059561129
"карл" 0 0 0 0 0 0 0 0.135923695249701 0.135726711399132 0
"начало" 0.00977278279990227 0.236300213795432 0.0345452975213749 0.0143297270187003 0.214114048503387 0.00299688324142891 0.030946977511863 0.0304656558318296 0.0210280820477529 0.0195924764890282
"которого" 0.0830686537991693 0.0731405423652526 0.094999568183781 0.0573189080748012 0.0742844658072974 0.0539438983457204 0.051578295853105 0.0562442876895315 0.0229397258702758 0.0293887147335423
"личности" 0.00977278279990227 0.140654889163947 0.0172726487606875 0.00716486350935015 0.318986235525453 0.0119875329657157 0 0.0210916078835743 0.00955821911261494 0.0685736677115987
"мысль" 0.0244319569997557 0.0956453246314842 0.0259089731410312 0.0429891810561009 0.126720559318331 0.0869096140014385 0.030946977511863 0.0281221438447658 0.0229397258702758 0.107758620689655
"евреев" 0.60102614219399 0 0 0 0 0 0 0.00703053596119144 0 0
"нибудь" 0.0390911311996091 0.0562619556655789 0.0345452975213749 0.150462133696353 0.0524360935110334 0.116878446415728 0.072209614194347 0.025778631857702 0.00955821911261494 0.088166144200627
"ничего" 0.073295870999267 0.0843929334983684 0.0518179462820624 0.0214945905280504 0.0568057679702862 0.0449532486214337 0.195997524241799 0.0539007757024677 0.0229397258702758 0.0489811912225705
"своим" 0.0244319569997557 0.0337571733993474 0.0518179462820624 0.050154044565451 0.0349573956740223 0.0539438983457204 0.082525273364968 0.0585877996765953 0.0783773967234425 0.0195924764890282
"церкви" 0.00488639139995114 0 0.129544865705156 0.300924267392706 0.00873934891850557 0.00599376648285783 0.010315659170621 0.0562442876895315 0.0688191776108276 0.0195924764890282
"т" 0.244319569997557 0.0337571733993474 0.0172726487606875 0.0214945905280504 0.0655451168887918 0.0239750659314313 0.020631318341242 0.0539007757024677 0.0210280820477529 0.0391849529780564
"там" 0.0488639139995114 0.050635760099021 0.0259089731410312 0.250770222827255 0.0349573956740223 0.0299688324142891 0.041262636682484 0.0468702397412763 0.0420561640955057 0.0293887147335423
"часто" 0.0244319569997557 0.0393833689659053 0.00863632438034373 0.0214945905280504 0.0305877212147695 0.0329657156557181 0 0.0937404794825526 0.0898472596585804 0.0293887147335423
"власти" 0.0879550451991205 0.0731405423652526 0.103635892564125 0 0.0436967445925279 0.00599376648285783 0.010315659170621 0.0773358955731059 0.0630842461432586 0.00979623824451411
"менее" 0.0781822623992182 0.050635760099021 0.0259089731410312 0.0859783621122018 0.0786541402665501 0.0419563653800048 0.061893955023726 0.037496191793021 0.0477910955630747 0.0293887147335423
"мир" 0.0390911311996091 0.0731405423652526 0.0777269194230935 0.0573189080748012 0.0742844658072974 0.0179812994485735 0 0.0492137517283401 0.0420561640955057 0.176332288401254
"отношения" 0.0293183483997068 0.140654889163947 0.0172726487606875 0.100308089130902 0.0655451168887918 0 0.030946977511863 0.0539007757024677 0.0611726023207356 0.0195924764890282
"рода" 0.0293183483997068 0.151907280297063 0.0345452975213749 0.0143297270187003 0.0480664190517806 0.0539438983457204 0.030946977511863 0.0468702397412763 0.0477910955630747 0.0489811912225705
"земли" 0.0390911311996091 0.050635760099021 0.0863632438034373 0.050154044565451 0.0305877212147695 0.00599376648285783 0.010315659170621 0.107801551404935 0.0497027393855977 0.0391849529780564
"тех" 0.107500610798925 0.0225047822662316 0.0345452975213749 0.100308089130902 0.0568057679702862 0.0269719491728602 0.113472250876831 0.0421832157671486 0.0439678079180287 0.0195924764890282
"города" 0 0.0225047822662316 0.094999568183781 0 0.00873934891850557 0.0179812994485735 0 0.149984767172084 0.0573493146756896 0.0195924764890282
"право" 0.073295870999267 0.0562619556655789 0.0259089731410312 0.0573189080748012 0.0174786978370111 0.0419563653800048 0.020631318341242 0.0867099435213611 0.0439678079180287 0.0293887147335423
"италии" 0 0 0 0.0143297270187003 0 0.0149844162071446 0 0.189824470952169 0.0554376708531666 0.00979623824451411
"развития" 0.0439775225995602 0.1068977157646 0.00863632438034373 0.236440495808555 0.104872187022067 0.0209781826900024 0.010315659170621 0.0304656558318296 0.00573493146756896 0.0783699059561129
"всей" 0.0977278279990227 0.0281309778327895 0.0604542706624061 0.150462133696353 0.0655451168887918 0.0209781826900024 0.020631318341242 0.0468702397412763 0.0248513696927988 0.0587774294670846
"ей" 0.00977278279990227 0.0618881512321368 0.0604542706624061 0.0573189080748012 0.0524360935110334 0.0329657156557181 0.020631318341242 0.0445267277542125 0.0630842461432586 0.107758620689655
"народ" 0.0781822623992182 0.050635760099021 0.112272216944468 0.0429891810561009 0.0699147913480446 0.0239750659314313 0 0.0445267277542125 0.0535260270306437 0.00979623824451411
"впрочем" 0.0488639139995114 0.0281309778327895 0.0259089731410312 0.050154044565451 0.0524360935110334 0.0869096140014385 0.061893955023726 0.0304656558318296 0.0516143832081207 0.0293887147335423
"года" 0.00977278279990227 0 0.0518179462820624 0.0143297270187003 0.0262180467555167 0.035962598897147 0.278522797606767 0.0351526798059572 0.0822006843684885 0.00979623824451411
"значение" 0.0537503053994625 0.0731405423652526 0.0431816219017186 0.0429891810561009 0.0349573956740223 0.0299688324142891 0.041262636682484 0.0726488715989782 0.0477910955630747 0.00979623824451411
"мира" 0.0684094795993159 0.0450095645324632 0.0518179462820624 0.150462133696353 0.0436967445925279 0.0269719491728602 0 0.0398397037800848 0.0344095888054138 0.107758620689655
"ним" 0.034204739799658 0.0675143467986947 0.0172726487606875 0.0358243175467507 0.0480664190517806 0.0389594821385759 0.041262636682484 0.0468702397412763 0.0726424652558735 0.0195924764890282
"самом" 0.0781822623992182 0.0675143467986947 0.0345452975213749 0.0788134986028516 0.0568057679702862 0.0239750659314313 0.020631318341242 0.0281221438447658 0.0535260270306437 0.0783699059561129
"собою" 0.00977278279990227 0.174412062563295 0.0863632438034373 0.0573189080748012 0.126720559318331 0.0299688324142891 0.072209614194347 0.0140610719223829 0.00955821911261494 0.0587774294670846
"каждый" 0.034204739799658 0.0281309778327895 0.0259089731410312 0.100308089130902 0.00873934891850557 0.0569407815871494 0.010315659170621 0.100771015443744 0.0248513696927988 0.0587774294670846
"люди" 0.0146591741998534 0.0168785866996737 0.0777269194230935 0.0214945905280504 0.0349573956740223 0.0479501318628626 0.092840932535589 0.0468702397412763 0.0420561640955057 0.195924764890282
"мало" 0.0146591741998534 0.151907280297063 0.0777269194230935 0.050154044565451 0.061175442429539 0.0389594821385759 0.020631318341242 0.037496191793021 0.0363212326279368 0.0293887147335423
"одним" 0.0635230881993648 0.0562619556655789 0.0259089731410312 0.0429891810561009 0.061175442429539 0.0119875329657157 0.010315659170621 0.0703053596119144 0.0592609584982126 0.00979623824451411
"нашей" 0.0928414365990716 0.1068977157646 0.0172726487606875 0.0573189080748012 0.152938606073847 0.0179812994485735 0.154734887559315 0.0117175599353191 0.00191164382252299 0.0195924764890282
"русской" 0.107500610798925 0.151907280297063 0.155453838846187 0.0716486350935015 0.0655451168887918 0.00599376648285783 0.175366205900557 0.00234351198706381 0 0
"de" 0 0 0.00863632438034373 0 0.0786541402665501 0.116878446415728 0.041262636682484 0.0445267277542125 0.0535260270306437 0.0293887147335423
"ними" 0.0390911311996091 0.129402498030832 0.00863632438034373 0.0429891810561009 0.0480664190517806 0.0299688324142891 0.041262636682484 0.0468702397412763 0.0420561640955057 0.0587774294670846
"должны" 0.0439775225995602 0.0731405423652526 0.0604542706624061 0.0644837715841513 0.0655451168887918 0.0299688324142891 0.020631318341242 0.0585877996765953 0.0324979449828908 0.0293887147335423
"история" 0.034204739799658 0.0731405423652526 0.0259089731410312 0.0143297270187003 0.0349573956740223 0.035962598897147 0.061893955023726 0.114832087366127 0.0133815067576609 0.00979623824451411
"нее" 0.0195455655998045 0.0337571733993474 0 0.100308089130902 0.0830238147258029 0.035962598897147 0.030946977511863 0.0351526798059572 0.0401445202729827 0.127351097178683
"никогда" 0.0488639139995114 0.0562619556655789 0.0345452975213749 0.0859783621122018 0.0699147913480446 0.0389594821385759 0.041262636682484 0.0421832157671486 0.0267630135153218 0.0587774294670846
"той" 0.112387002198876 0.0225047822662316 0.00863632438034373 0.114637816149602 0.0436967445925279 0.00299688324142891 0.020631318341242 0.0468702397412763 0.0477910955630747 0.0489811912225705
"будет" 0.0635230881993648 0 0.0345452975213749 0.0358243175467507 0.0742844658072974 0.107887796691441 0.051578295853105 0.0140610719223829 0.0286746573378448 0.0489811912225705
"самого" 0.0537503053994625 0.0675143467986947 0.0518179462820624 0.0716486350935015 0.0349573956740223 0.068928314552865 0.010315659170621 0.0281221438447658 0.0420561640955057 0.00979623824451411
"те" 0.0390911311996091 0.050635760099021 0.0172726487606875 0.0644837715841513 0.0524360935110334 0.0479501318628626 0.020631318341242 0.0445267277542125 0.0458794517405517 0.0489811912225705
"вот" 0.0635230881993648 0.0337571733993474 0.0259089731410312 0.0143297270187003 0.100502512562814 0.101894030208583 0.123787910047452 0.0164045839094467 0.00764657529009195 0.00979623824451411
"два" 0.034204739799658 0.0225047822662316 0.0345452975213749 0 0.0393270701332751 0.068928314552865 0.061893955023726 0.0515572637154039 0.0497027393855977 0.0391849529780564
"власть" 0.0293183483997068 0.112523911331158 0.094999568183781 0.0358243175467507 0.0218483722962639 0 0.010315659170621 0.0679618476248506 0.0477910955630747 0.0195924764890282
"мысли" 0.0439775225995602 0.0450095645324632 0.0259089731410312 0.0859783621122018 0.0568057679702862 0.0599376648285783 0.082525273364968 0.0351526798059572 0.0191164382252299 0.0587774294670846
"партии" 0.0390911311996091 0 0 0.0644837715841513 0.0131090233777584 0.0299688324142891 0 0.0187480958965105 0.126168492286517 0
"карла" 0 0 0 0 0 0.00599376648285783 0 0.0890534555084249 0.120433560818948 0
"перед" 0.0146591741998534 0.0731405423652526 0.0518179462820624 0.0429891810561009 0.061175442429539 0.0959002637257252 0.051578295853105 0.0140610719223829 0.0267630135153218 0.0391849529780564
"случае" 0.0977278279990227 0.0225047822662316 0 0.0358243175467507 0.0961328381035613 0.0239750659314313 0.010315659170621 0.0234351198706381 0.0554376708531666 0.0391849529780564
"ii" 0 0.0112523911331158 0 0 0 0.00899064972428674 0.020631318341242 0.0492137517283401 0.141461642866701 0.00979623824451411
"главе" 0.0390911311996091 0.0168785866996737 0.00863632438034373 0.0143297270187003 0 0.00599376648285783 0 0.037496191793021 0.131903423754086 0.00979623824451411
"кто" 0.0390911311996091 0.0675143467986947 0.0172726487606875 0.0358243175467507 0.0524360935110334 0.0569407815871494 0.113472250876831 0.0351526798059572 0.0172047944027069 0.088166144200627
"место" 0.0390911311996091 0.0787667379318105 0.0172726487606875 0.0214945905280504 0.0568057679702862 0.0179812994485735 0.020631318341242 0.0421832157671486 0.0669075337883046 0.00979623824451411
"имеет" 0.0537503053994625 0.0337571733993474 0.00863632438034373 0.0214945905280504 0.061175442429539 0.0869096140014385 0.051578295853105 0.0304656558318296 0.0133815067576609 0.117554858934169
"видели" 0.00977278279990227 0.050635760099021 0.0172726487606875 0.00716486350935015 0.0218483722962639 0.00299688324142891 0.010315659170621 0.0656183356377868 0.0974938349486724 0
"несмотря" 0.0195455655998045 0.0281309778327895 0.0172726487606875 0.0358243175467507 0.0218483722962639 0.0389594821385759 0.051578295853105 0.0398397037800848 0.0764657529009195 0.0391849529780564
"некоторые" 0.0293183483997068 0.050635760099021 0.0259089731410312 0.0859783621122018 0.0218483722962639 0.035962598897147 0.072209614194347 0.0328091678188934 0.0592609584982126 0
"силы" 0.0293183483997068 0.0450095645324632 0.120908541324812 0.0644837715841513 0.0480664190517806 0.035962598897147 0.010315659170621 0.0421832157671486 0.0344095888054138 0.0195924764890282
"быт" 0.00977278279990227 0.275683582761337 0.0172726487606875 0.0358243175467507 0.1573082805331 0.00599376648285783 0 0.00234351198706381 0.00191164382252299 0
"многие" 0.0244319569997557 0.0731405423652526 0.0518179462820624 0.0358243175467507 0.0218483722962639 0.0569407815871494 0.010315659170621 0.037496191793021 0.0516143832081207 0.00979623824451411
