"diary_tolstaya-korolenko" "diary_uspensky" "epistulae_gogol1" "epistulae_gogol2" "epistulae_nekrasov" "epistulae_pushkin" "epistulae_saltykov" "epistulae_turgenev1" "epistulae_turgenev2" "memoir_annenkov" "memoir_herzen" "memoir_panaev" "memoir_vigel" "travelog_bellinsgausen" "travelog_bronevsky" "travelog_davydov" "travelog_kruzenshtern" "travelog_litke"
"тогда" 0.109529025191676 0.057202783868815 0.107285598797192 0.14010889292196 0.0751759239860493 0.0182627174923629 0.0361794500723589 0.0333734782419432 0.0542836159274515 0.222078282594615 0.0984814405038359 0.106119124887403 0.261553669989291 0.219468476987566 0.0531150257047487 0.133190927938682 0.123086927239369 0.0572646351010467
"этого" 0.179229313950015 0.0381351892458766 0.114085390270254 0.174954627949183 0.179313064589675 0.0456567937309072 0.110698317385576 0.135912280956319 0.107502847228875 0.142764610239395 0.127661126579047 0.211004306462161 0.0607545926353077 0.000705686421181884 0.0014618814414151 0 0.00387065808928834 0.252254341964105
"м" 0.0199143682166683 0 0.0128440505602273 0.0261343012704174 0.293925538863488 0.12451852835702 0.652850076678834 0.0580408317251186 0.0638630775617077 0.0237941017065658 0.00972656202507021 0.0493577325057687 0.00720817200757888 0.0148194148448196 0.00730940720707551 0.0364390274549224 0.0100637110321497 0.00507408159123199
"хотя" 0.0697002887583391 0.0476689865573458 0.139017959004813 0.154627949183303 0.0653167864141084 0.0315446938504449 0.132297989070566 0.131559218576936 0.0995199625336612 0.0687385160411902 0.0133740227844715 0.0468898458804803 0.103488755251668 0.0882108026477355 0.0774797163950004 0.120625746057674 0.180372666960837 0.0877091246484386
"нибудь" 0.0896146569750075 0.0286013919344075 0.229681845312299 0.261343012704174 0.133098357221202 0.0888232168946739 0.153897660755557 0.0957673723464457 0.107502847228875 0.0290816798635805 0.144682610122919 0.139435594328797 0.0653884174973227 0.018347846950729 0.0224155154350316 0.0640824275931394 0.00541892132500368 0.0688625358810055
"нам" 0.169272129841681 0.0381351892458766 0.0755532385895721 0.0696914700544465 0.154049024561576 0.0888232168946739 0.0318595157353608 0.0377265406213271 0.0372534619109962 0.0383349416383561 0.0693017544286253 0.160412630643748 0.0648735480682099 0.222291222672293 0.110128401919938 0.0716215367217441 0.22914295888587 0.19426483806431
"ничего" 0.0995718410833416 0.0667365811802841 0.172261383984224 0.148820326678766 0.137411729908926 0.0796918581484925 0.151197701794933 0.151389836083018 0.117614501176145 0.0423006252561171 0.114287103794575 0.12586221788971 0.0849534558036082 0.0374013803226398 0.0443437370562581 0.0590563548407363 0.0464478970714601 0.0369683087361188
"со" 0.109529025191676 0.0953379731146916 0.0883972891497994 0.0943738656987296 0.0881160420492217 0.111236551998937 0.0863986867399616 0.0933490043578991 0.0856829623952912 0.141442715700141 0.100913081010103 0.13449982107822 0.119964576983277 0.0684515828546427 0.117437809127013 0.0653389457812402 0.105281900028643 0.09858215662965
"н" 0 0 0.0861306919921122 0.0225045372050817 0.784417633067547 0.167684951520786 0.105298399464328 0.0725510396563983 0.0750391161350066 0.0475882034131317 0.0364746075940133 0.0382522426919707 0.00463382486201499 0.0162307876871833 0.0058475257656604 0.00251303637620155 0 0.000724868798747427
"чем" 0.0995718410833416 0.0381351892458766 0.12012964935742 0.233756805807623 0.130633572828217 0.120367910745119 0.0750588591053416 0.103506149909795 0.11442134729806 0.178455762799244 0.120366205060244 0.0765044853839415 0.125628140703518 0.0127023555812739 0.0399580927320128 0.0540302820883332 0.0410289757464564 0.0507408159123199
"себе" 0.0995718410833416 0.0667365811802841 0.101241339710027 0.147368421052632 0.0856512576562365 0.0805219816708726 0.111238309177701 0.117049010645656 0.12080765505423 0.153339766553424 0.0972656202507021 0.135733764390864 0.151371612159156 0.030344516110821 0.0706576030017299 0.0879562731670541 0.0479961603071754 0.0289947519498971
"вот" 0.298715523250025 0.0953379731146916 0.0664868499588235 0.12994555353902 0.163291966035271 0.185947669013149 0.208436831760157 0.131559218576936 0.179348809485796 0.058163359727161 0.106992182275772 0.0789723720092299 0.0463382486201499 0.000705686421181884 0.0404453865458178 0.0100521455048062 0.000774131617857668 0.00724868798747427
"тебя" 0.0199143682166683 0 0.191905226017513 0.254083484573503 0.128784984533478 0.426683490503387 0.105838391256453 0.145102079312797 0.141563155261785 0.00528757815701463 0.0303955063283444 0.0296146395034612 0.00257434714556388 0 0.00682211339327047 0.0150782182572093 0.002322394853573 0
"всех" 0.0697002887583391 0.057202783868815 0.0846196272203208 0.12994555353902 0.030193608814069 0.0689002523575508 0.0566991381730998 0.0580408317251186 0.0558801928664942 0.196962286348795 0.102128901263237 0.132031934452931 0.140044484718675 0.117849632337375 0.132056623541164 0.103034491424263 0.0921216625250625 0.10148163182464
"этом" 0.199143682166683 0.0762703784917533 0.120885181743315 0.177132486388385 0.178080672393182 0.0522977819099482 0.128518046525693 0.134944933760901 0.0979233855946185 0.103107774061785 0.115502924047709 0.155476857393171 0.0607545926353077 0 0.000974587627610067 0 0.000774131617857668 0.155846791730697
"них" 0.11948620930001 0.209743540852321 0.123907311286898 0.107441016333938 0.0542252566456749 0.0514676583875681 0.0566991381730998 0.0401449086098737 0.0457685389192238 0.129545664846859 0.0851074177193644 0.0839081452598068 0.188442211055276 0.0557492272733688 0.111590283361353 0.169629955393604 0.0812838198750552 0.103656238220882
"два" 0.0697002887583391 0.0858041758032224 0.0853751596062165 0.0892921960072595 0.100439964014148 0.0498074113428078 0.085318703155712 0.104473497105214 0.0973911932816042 0.0158627344710439 0.0972656202507021 0.0493577325057687 0.080834500370706 0.141137284236377 0.0891747679263212 0.106804045988566 0.0990888470857815 0.105105975818377
"также" 0.00995718410833416 0.0286013919344075 0.108041131183088 0.0711433756805808 0.0419013346807488 0.0647496347456502 0.0615590643022226 0.103506149909795 0.126661770497387 0.0541976761094 0.00607910126566888 0.0629311089448551 0.0813493697998188 0.13125767433983 0.0959968813195917 0.104291009612364 0.144762612539384 0.10148163182464
"один" 0.109529025191676 0.123939365049099 0.111818793112567 0.105989110707804 0.0585386293333991 0.0506375348651879 0.0588591053415988 0.0488510333686415 0.0494938851103235 0.0423006252561171 0.105776362022639 0.104885181574758 0.134380920998435 0.116438259495011 0.121336159637453 0.120625746057674 0.103733636792928 0.0703122734785004
"мой" 0.0298715523250025 0.00953379731146916 0.12012964935742 0.127041742286751 0.0757921200842956 0.278091379997344 0.137697906991814 0.134461260163191 0.145288501452885 0.00793136723552195 0.196962881007672 0.074036598758653 0.0396449460416838 0.00917392347536449 0.0185171649245913 0.00753910912860464 0.00928957941429202 0.00144973759749485
"много" 0.059743104650005 0.0667365811802841 0.155639671494519 0.187295825771325 0.10167235621064 0.0547881524770886 0.0437393351621055 0.0696489980701423 0.0718459622569212 0.0898888286692488 0.0668701139223577 0.0481237891931245 0.0962805832440893 0.0903278619112811 0.0394707989182077 0.199786391908023 0.0820579514929128 0.0536402911073096
"им" 0.139400577516678 0.0381351892458766 0.0679979147306149 0.0696914700544465 0.0345069815017931 0.0547881524770886 0.026999589606238 0.0512694013571881 0.0532192313014231 0.182421446417005 0.0826757772130968 0.0814402586345183 0.183293516764149 0.0825653112782804 0.114026752430378 0.139473518879186 0.109152558117931 0.0884339934471861
"том" 0.139400577516678 0.0953379731146916 0.0763087709754679 0.103811252268603 0.090580826442207 0.0888232168946739 0.0890986457005854 0.0928653307601898 0.0910048855254335 0.0647728324234293 0.0656542936692239 0.0839081452598068 0.0823791086580443 0.0522207951674594 0.0589625514704091 0.0766476094741471 0.117668005914366 0.0579895038997941
"день" 0.159314945733347 0.0953379731146916 0.0672423823447192 0.0646098003629764 0.0751759239860493 0.0547881524770886 0.0739788755210921 0.0527204221503161 0.0707815776308927 0.0211503126280585 0.108208002528906 0.0777384286965857 0.0710519812175632 0.0599833458004601 0.120848865823648 0.0854432367908525 0.110700821353647 0.140624546957001
"кажется" 0.11948620930001 0.0667365811802841 0.132218167531751 0.103811252268603 0.0979751796211626 0.0962943285960951 0.105838391256453 0.0938326779556084 0.0995199625336612 0.0343692580205951 0.0316113265814782 0.0876099751977394 0.0937062360985254 0.0338729482167304 0.0531150257047487 0.0540302820883332 0.0479961603071754 0.0398677839311085
"через" 0.0896146569750075 0.00953379731146916 0.0679979147306149 0.0479128856624319 0.060387217628138 0.0332049408952052 0.0707389247683435 0.130591871381517 0.118678885802173 0.0528757815701463 0.144682610122919 0.117224614701201 0.0767155449378038 0.0112909827389101 0.00925858246229564 0.149525664383992 0.11611974267865 0.117428745397083
"раз" 0.179229313950015 0.133473162360568 0.117863052199733 0.133575317604356 0.06839776690534 0.0439965466861469 0.0707389247683435 0.082708185208294 0.0872795393343339 0.0779917778159658 0.17386229619813 0.141903480954085 0.0885575418073976 0.036695693901458 0.0306995102697171 0.0540302820883332 0.0340617911857374 0.0521905535098147
"дело" 0.258886786816688 0.0953379731146916 0.0445764107678476 0.121234119782214 0.19348557484934 0.113726922566078 0.126358079357194 0.10012043472583 0.100052154846675 0.0898888286692488 0.150761711388588 0.0296146395034612 0.0561207677732927 0.00493980494827319 0.0131569329727359 0.00628259094050386 0.00851544779643435 0.0239206703586651
"мое" 0.0796574728666733 0.0381351892458766 0.168483722054746 0.157531760435572 0.0813378849685124 0.137800504715102 0.115558243514699 0.139297996140285 0.1383700013837 0.00925326177477561 0.021884764556408 0.0382522426919707 0.0293475574594283 0.0042341185270913 0.0155934020417611 0.00879562731670541 0.0325135279500221 0.00652381918872684
"ибо" 0 0.0858041758032224 0.0256881011204545 0.062431941923775 0.119542043059783 0.0514676583875681 0.0755988508974664 0.0328898046442339 0.0569445774925227 0.00396568361776098 0.00121582025313378 0.00370182993793265 0.0818642392289315 0.138314538551649 0.113539458616573 0.27643400138217 0.0897992676714895 0.064513323088521
"тургенев" 0 0 0.000755532385895721 0.0014519056261343 0.0548414527439212 0.00166024704476026 0.0102598440503704 0.394193982133097 0.389032580813403 0.0356911525598488 0 0.011105489813798 0.00978251915314276 0 0 0 0 0
"ваш" 0 0 0.129196037988168 0.0863883847549909 0.349383187705655 0.0506375348651879 0.0847787113635873 0.123820441013586 0.16976934785154 0.00528757815701463 0.0145898430376053 0.0185091496896633 0.00154460828733833 0.00141137284236377 0.00730940720707551 0.00125651818810077 0 0.00217460639624228
"почти" 0.0398287364333367 0.0190675946229383 0.10955219595488 0.0784029038112523 0.0326583932070542 0.0149422234028423 0.0642590232628464 0.0488510333686415 0.0526870389884089 0.105751563140293 0.0425537088596822 0.0876099751977394 0.128717357278194 0.0656288371699152 0.0550642009599688 0.123138782433876 0.0998629787036392 0.134825596567021
"могу" 0.0796574728666733 0.00953379731146916 0.126173908444585 0.11470054446461 0.126936396238739 0.0614291406561296 0.19061710262004 0.139297996140285 0.137305616757672 0.0132189453925366 0.0291796860752106 0.0259128095655286 0.0288326880303155 0.0042341185270913 0.014618814414151 0.0175912546334108 0.0147085007392957 0.00289947519498971
"ваше" 0.139400577516678 0 0.123907311286898 0.111796733212341 0.118309650863291 0.0896533404170541 0.103678424087954 0.193953112681438 0.184670732615938 0.00264378907850732 0.0279638658220769 0.0123394331264422 0.00308921657467666 0.00352843210590942 0.0165679896693711 0.00628259094050386 0.00154826323571534 0.00869842558496912
"всем" 0.0298715523250025 0.0667365811802841 0.111818793112567 0.115426497277677 0.0357393736982857 0.0531279054323283 0.0777588180659654 0.0981857403349923 0.115485731924088 0.101785879522532 0.0632226531629564 0.0814402586345183 0.080834500370706 0.0317558889531848 0.0497039690081134 0.0565433184645348 0.0596081345750404 0.0311693583461393
"ив" 0 0 0.00226659715768716 0 0.0166372946526503 0.0431664231637668 0.0151197701794933 0.384520510178911 0.390096965439431 0.00264378907850732 0.00243164050626755 0.00493577325057687 0.00308921657467666 0 0.00243646906902517 0 0 0
"всего" 0.0497859205416708 0.0381351892458766 0.117107519813837 0.137931034482759 0.0634681981193695 0.0373555585071059 0.119878177851697 0.103989823507504 0.116550116550117 0.0951764068262634 0.0389062481002809 0.0357843560666823 0.0540612900568416 0.0444582445344587 0.0297249226421071 0.0376955456430232 0.0348359228035951 0.0434921279248456
"часов" 0.0398287364333367 0.0286013919344075 0.0226659715768716 0.00508166969147005 0.0492956878597045 0.0232434586266436 0.0464392941227293 0.0203142911037915 0.0154335770774127 0.00132189453925366 0.0316113265814782 0.0382522426919707 0.00823791086580443 0.419883420603221 0.0423945618010379 0.0703650185336433 0.235336011828731 0.165270086114413
"сего" 0 0.152540756983507 0.0211549068050802 0.0174228675136116 0.0166372946526503 0.0249037056714039 0.0129598030109942 0.00725510396563983 0.00745069238219923 0 0.00243164050626755 0.00370182993793265 0.0633289397808716 0.272394958576207 0.152522963720976 0.283973110510775 0.298040672875202 0.0130476383774537
"т" 0.0398287364333367 0.0476689865573458 0.0294657630499331 0.0268602540834846 0.152816632365084 0.0738809934918316 0.133377972654816 0.196371480669985 0.162850847782355 0.0251159962458195 0.00243164050626755 0.0394861860046149 0.00308921657467666 0.0388127531650036 0.0058475257656604 0.00125651818810077 0.0379324492750257 0.0449418655223405
"там" 0.0796574728666733 0.190675946229383 0.0891528215356951 0.0805807622504537 0.0844188654597439 0.0473170407756674 0.071818908352593 0.0880285947830966 0.0915370778384477 0.0515538870308927 0.0887548784787657 0.0234449229402401 0.0782601532251421 0.0190535333719109 0.0511658504495285 0.0753910912860464 0.0727683720786208 0.0558148975035519
"совершенно" 0.0298715523250025 0.0381351892458766 0.166972657282954 0.128493647912886 0.0191020790456355 0.0273940762385443 0.0518392120439769 0.0643285884953398 0.0569445774925227 0.0594852542664146 0.0303955063283444 0.056761392381634 0.0602397232061949 0.079036879172371 0.0326486855249373 0.0640824275931394 0.0534150816321791 0.173243642900635
"сей" 0 0.0953379731146916 0.0143551153320187 0.0217785843920145 0.0227992556351133 0.0747111170142117 0.00917986046612091 0.0101571455518958 0.00851507700822769 0 0.00121582025313378 0.00246788662528843 0.0834088475162699 0.211705926354565 0.153497551348586 0.201042910096124 0.276364987575188 0.0108730319812114
"знаю" 0.059743104650005 0.0286013919344075 0.172261383984224 0.113974591651543 0.101056160112394 0.083012352238013 0.14525779208156 0.0880285947830966 0.100052154846675 0.0105751563140293 0.0559277316441537 0.0407201293172592 0.0679627646428866 0.00141137284236377 0.00828399483468557 0.00753910912860464 0.000774131617857668 0.00434921279248456
