"author_duel" "author_dull" "author_palata" "author_step" "pseudo_barynya" "pseudo_drama" "pseudo_tsvety" "pseudo_victory"
"своему" 0.0130229529545825 0.0164033025315764 0.0370438970179663 0.0140949293491666 0 0.0149337315661751 0.00867227473766369 0.0121354314145868
"слава" 0.0130229529545825 0.0164033025315764 0.0185219485089831 0.0281898586983333 0 0.016800448011947 0 0.00809028760972453
"хуже" 0.0162786911932281 0.0218710700421018 0.0370438970179663 0.00704746467458332 0 0.016800448011947 0.0260168242129911 0
"этому" 0.0195344294318737 0.0218710700421018 0.0185219485089831 0.00704746467458332 0 0.0149337315661751 0.00867227473766369 0.0202257190243113
"водки" 0.00651147647729123 0.00546776751052545 0.0123479656726554 0.00352373233729166 0.0538309707518392 0.033600896023894 0 0.00404514380486226
"глядеть" 0.00325573823864561 0.00546776751052545 0.00617398283632772 0.0140949293491666 0.0179436569172797 0.033600896023894 0.0173445494753274 0
"грудь" 0.0260459059091649 0.0164033025315764 0.00617398283632772 0.010571197011875 0.0179436569172797 0.0112002986746313 0.0346890989506548 0.00809028760972453
"двадцать" 0.00976721471593684 0.00546776751052545 0.0246959313453109 0.0140949293491666 0 0.00373343289154377 0 0.0566320132680717
"девушка" 0 0 0 0 0 0.033600896023894 0.0173445494753274 0.0323611504388981
"ильки" 0 0 0 0 0 0 0 0.113264026536143
"маленький" 0.00651147647729123 0.00546776751052545 0.0185219485089831 0.0281898586983333 0 0.00933358222885944 0.0260168242129911 0.0242708628291736
"никита" 0 0.00546776751052545 0.166697536580848 0 0 0 0 0
"приятно" 0.0162786911932281 0.0109355350210509 0.0123479656726554 0.0246661263610416 0.0179436569172797 0.00746686578308755 0.00867227473766369 0.0242708628291736
"скучно" 0.00976721471593684 0.00546776751052545 0.0246959313453109 0.02114239402375 0 0.0149337315661751 0.00867227473766369 0.0202257190243113
"стала" 0.0260459059091649 0.0164033025315764 0.0185219485089831 0.0140949293491666 0 0.0149337315661751 0.00867227473766369 0.00404514380486226
"тысячу" 0.00325573823864561 0.0273388375526273 0.00617398283632772 0 0.0179436569172797 0.00933358222885944 0.0173445494753274 0.0525868694632094
"хотите" 0.00651147647729123 0.0218710700421018 0.0123479656726554 0 0.0179436569172797 0.016800448011947 0.00867227473766369 0.0364062942437604
"честное" 0.0162786911932281 0.00546776751052545 0.00617398283632772 0 0 0.0130670151204032 0.00867227473766369 0.0525868694632094
"большие" 0 0 0.00617398283632772 0.02114239402375 0 0.0186671644577189 0.0173445494753274 0.0323611504388981
"бормотал" 0.0227901676705193 0 0.00617398283632772 0.0246661263610416 0.0179436569172797 0.00933358222885944 0.0173445494753274 0.0161805752194491
"ваши" 0.0195344294318737 0.0109355350210509 0 0.00704746467458332 0 0.0186671644577189 0.00867227473766369 0.0242708628291736
"волосы" 0.00976721471593684 0 0 0 0.0179436569172797 0.0280007466865783 0.0173445494753274 0.0242708628291736
"впереди" 0.0130229529545825 0.0218710700421018 0.00617398283632772 0.0317135910356249 0 0.0112002986746313 0 0.0121354314145868
"губы" 0.00651147647729123 0 0.0123479656726554 0.00704746467458332 0.0179436569172797 0.0224005973492626 0.0173445494753274 0.0242708628291736
"дорогу" 0.0162786911932281 0 0.0123479656726554 0.0317135910356249 0 0.00933358222885944 0.0260168242129911 0.0121354314145868
"душе" 0.0130229529545825 0.0218710700421018 0.0185219485089831 0.0140949293491666 0.0179436569172797 0.016800448011947 0.00867227473766369 0.00404514380486226
"жил" 0.0325573823864561 0.00546776751052545 0.0308699141816386 0.00704746467458332 0.0538309707518392 0.00933358222885944 0 0.00404514380486226
"заговорил" 0.00325573823864561 0 0.00617398283632772 0.02114239402375 0.071774627669119 0.0149337315661751 0 0.0283160066340358
"земле" 0.0195344294318737 0 0.0185219485089831 0.0246661263610416 0.0179436569172797 0.00186671644577189 0 0.0364062942437604
"колени" 0.0130229529545825 0.0218710700421018 0.00617398283632772 0.0387610557102083 0 0 0.0260168242129911 0.0161805752194491
"кровати" 0 0.0328066050631527 0.0370438970179663 0 0.0179436569172797 0.0205338809034908 0.0260168242129911 0
"кровь" 0 0.00546776751052545 0.0123479656726554 0.00352373233729166 0.0179436569172797 0.0317341795781221 0.00867227473766369 0.0161805752194491
"лес" 0.00325573823864561 0 0.00617398283632772 0 0.125605598420958 0.0261340302408064 0.00867227473766369 0.0121354314145868
"миллион" 0 0 0.0123479656726554 0 0 0 0 0.101128595121557
"моим" 0 0.0492099075947291 0 0 0 0.0298674631323502 0 0.00809028760972453
"науки" 0.0130229529545825 0.0492099075947291 0.0185219485089831 0.0281898586983333 0 0 0 0.0121354314145868
"наш" 0.0227901676705193 0.0382743725736782 0.0123479656726554 0.00352373233729166 0 0.016800448011947 0 0.00404514380486226
"несмотря" 0.0130229529545825 0.00546776751052545 0.00617398283632772 0.00704746467458332 0 0.0224005973492626 0.00867227473766369 0.0242708628291736
"никак" 0.00651147647729123 0.0437421400842036 0.0123479656726554 0.0246661263610416 0.071774627669119 0.00186671644577189 0.0173445494753274 0.00404514380486226
"никифор" 0 0 0 0 0 0 0.23415141791692 0
"никого" 0.0130229529545825 0.00546776751052545 0 0.0281898586983333 0 0.0130670151204032 0.00867227473766369 0.0242708628291736
"оленька" 0 0 0 0 0 0.050401344035841 0 0
"оттого" 0.0195344294318737 0.0492099075947291 0.0308699141816386 0.0140949293491666 0 0.00373343289154377 0.00867227473766369 0
"плохо" 0.00976721471593684 0.0273388375526273 0.00617398283632772 0.0140949293491666 0 0.0130670151204032 0.0260168242129911 0.0161805752194491
"послышался" 0.0227901676705193 0 0.00617398283632772 0.02114239402375 0.0538309707518392 0.00933358222885944 0.0173445494753274 0.0121354314145868
"посмотрел" 0.0293016441478105 0 0.0185219485089831 0.0140949293491666 0.0538309707518392 0.00373343289154377 0 0.0242708628291736
"рот" 0.00651147647729123 0.00546776751052545 0.0123479656726554 0.0246661263610416 0.0179436569172797 0.0186671644577189 0.00867227473766369 0.0121354314145868
"сделала" 0.00651147647729123 0.00546776751052545 0 0.010571197011875 0.0179436569172797 0.0205338809034908 0 0.0364062942437604
"сзади" 0.0162786911932281 0.00546776751052545 0.00617398283632772 0.0387610557102083 0 0.0130670151204032 0 0.00809028760972453
"сих" 0.0195344294318737 0.0164033025315764 0.0123479656726554 0.00704746467458332 0 0.00746686578308755 0.00867227473766369 0.0364062942437604
"скажу" 0.0162786911932281 0.0164033025315764 0.00617398283632772 0.00352373233729166 0.0179436569172797 0.0242673137950345 0.0173445494753274 0.00404514380486226
"собою" 0.0130229529545825 0.0437421400842036 0 0.0140949293491666 0 0.0149337315661751 0.0173445494753274 0.00404514380486226
"туда" 0.0162786911932281 0.00546776751052545 0.0185219485089831 0.0281898586983333 0 0.0130670151204032 0.00867227473766369 0.00809028760972453
"ударил" 0 0 0.0123479656726554 0.010571197011875 0.269154853759196 0.00186671644577189 0 0.0242708628291736
"будете" 0.0227901676705193 0.0164033025315764 0.0185219485089831 0.00352373233729166 0.0179436569172797 0.016800448011947 0.0173445494753274 0
"воду" 0.0130229529545825 0.0164033025315764 0.0123479656726554 0.0317135910356249 0.0179436569172797 0.00373343289154377 0.00867227473766369 0.0161805752194491
"всякого" 0.0195344294318737 0.0218710700421018 0.0123479656726554 0.00352373233729166 0 0.0130670151204032 0.0173445494753274 0.0161805752194491
"вышла" 0.0162786911932281 0.00546776751052545 0 0.00704746467458332 0.0358873138345595 0.0112002986746313 0.00867227473766369 0.0364062942437604
"д" 0 0.0328066050631527 0 0 0.0179436569172797 0.00746686578308755 0.0260168242129911 0.0485417256583472
"далее" 0.00325573823864561 0.0218710700421018 0.00617398283632772 0.00704746467458332 0 0.0280007466865783 0 0.0121354314145868
"детей" 0.00976721471593684 0.0218710700421018 0.0123479656726554 0.010571197011875 0 0.016800448011947 0.0346890989506548 0.00404514380486226
"думала" 0.0325573823864561 0 0 0.00352373233729166 0 0.00746686578308755 0.0693781979013095 0.0121354314145868
"ивана" 0.00976721471593684 0 0.0679138111996049 0.0281898586983333 0 0.00746686578308755 0 0
"ильке" 0 0 0 0 0 0 0 0.105173738926419
"лошадь" 0.00325573823864561 0.00546776751052545 0 0.00704746467458332 0.0538309707518392 0.00746686578308755 0 0.0606771570729339
"моем" 0.00651147647729123 0.0546776751052545 0 0 0 0.0261340302408064 0 0
"огонь" 0.0130229529545825 0.0164033025315764 0 0.0528559850593749 0.0358873138345595 0.00373343289154377 0 0
"позвольте" 0.0130229529545825 0.00546776751052545 0.0185219485089831 0 0.0358873138345595 0.0205338809034908 0.00867227473766369 0.0161805752194491
"последний" 0 0.0164033025315764 0.0123479656726554 0.02114239402375 0 0.0186671644577189 0.0346890989506548 0.00404514380486226
"почувствовал" 0.0130229529545825 0 0.0308699141816386 0.0352373233729166 0.0179436569172797 0.00560014933731566 0.00867227473766369 0.00809028760972453
"пошла" 0.0162786911932281 0.00546776751052545 0.00617398283632772 0.00704746467458332 0.0179436569172797 0.00560014933731566 0.0433613736883184 0.0323611504388981
"прочел" 0.00976721471593684 0.0218710700421018 0 0.00704746467458332 0 0.0205338809034908 0.0260168242129911 0.0121354314145868
"рад" 0.0162786911932281 0.0109355350210509 0.0246959313453109 0 0.0179436569172797 0.0205338809034908 0.00867227473766369 0.00809028760972453
"слышал" 0.0227901676705193 0.00546776751052545 0.00617398283632772 0.0246661263610416 0 0.0149337315661751 0.00867227473766369 0.00404514380486226
"тереза" 0 0 0 0 0 0 0 0.105173738926419
"улице" 0.042324597102393 0.0109355350210509 0.0370438970179663 0.00704746467458332 0.0358873138345595 0 0.00867227473766369 0
"хе" 0 0.0164033025315764 0 0 0.071774627669119 0.0130670151204032 0 0.0485417256583472
"часы" 0.00651147647729123 0.0328066050631527 0.0123479656726554 0.0140949293491666 0.0179436569172797 0.0112002986746313 0.0346890989506548 0.00404514380486226
"б" 0.0162786911932281 0.00546776751052545 0.00617398283632772 0.0422847880474999 0.0179436569172797 0.00560014933731566 0.00867227473766369 0.00404514380486226
"ваш" 0.0260459059091649 0.00546776751052545 0.0246959313453109 0.00352373233729166 0 0.0149337315661751 0.00867227473766369 0.00809028760972453
"ваша" 0.00651147647729123 0.00546776751052545 0.0123479656726554 0.00352373233729166 0 0.0149337315661751 0.00867227473766369 0.0404514380486226
"говоря" 0.00651147647729123 0.00546776751052545 0.0185219485089831 0.00352373233729166 0.0179436569172797 0.0242673137950345 0.0173445494753274 0.00809028760972453
"голоса" 0.0130229529545825 0.0273388375526273 0.0123479656726554 0.0176186616864583 0 0.00746686578308755 0.0173445494753274 0.0121354314145868
"дали" 0.00651147647729123 0 0.0123479656726554 0.0317135910356249 0.0358873138345595 0.0149337315661751 0.0173445494753274 0
"емельян" 0 0 0 0.0880933084322915 0 0 0 0
"ка" 0.0227901676705193 0.0109355350210509 0 0.0140949293491666 0 0.00933358222885944 0.00867227473766369 0.0242708628291736
"карман" 0.00325573823864561 0 0.00617398283632772 0.0246661263610416 0.0179436569172797 0.00933358222885944 0.0260168242129911 0.0283160066340358
"кирилин" 0.0813934559661403 0 0 0 0 0 0 0
"комнате" 0.00976721471593684 0.0164033025315764 0.0123479656726554 0.0176186616864583 0 0.0130670151204032 0.0260168242129911 0.00809028760972453
"крик" 0.00651147647729123 0.0109355350210509 0 0.0176186616864583 0 0.0261340302408064 0 0.00809028760972453
"лениво" 0.00976721471593684 0.00546776751052545 0.00617398283632772 0.0246661263610416 0.0179436569172797 0.0130670151204032 0.0260168242129911 0.00809028760972453
"менее" 0 0.0218710700421018 0.00617398283632772 0 0.0179436569172797 0.0261340302408064 0.0173445494753274 0.0121354314145868
"нами" 0.0130229529545825 0.00546776751052545 0.00617398283632772 0.010571197011875 0 0.0205338809034908 0.00867227473766369 0.0161805752194491
"начинает" 0 0.0710809776368309 0.0370438970179663 0.00352373233729166 0 0.00746686578308755 0 0.00404514380486226
"наших" 0.00976721471593684 0.0164033025315764 0.00617398283632772 0 0 0.0280007466865783 0 0.0121354314145868
"немножко" 0.00976721471593684 0.0328066050631527 0.00617398283632772 0.0246661263610416 0 0.00746686578308755 0 0.0161805752194491
"нос" 0.00325573823864561 0 0.0185219485089831 0.0281898586983333 0 0.0186671644577189 0.00867227473766369 0.00809028760972453
"окну" 0.0130229529545825 0.0164033025315764 0.0308699141816386 0.00352373233729166 0 0.0205338809034908 0 0.00404514380486226
"ответа" 0.00651147647729123 0 0.00617398283632772 0.00704746467458332 0 0.0224005973492626 0.0173445494753274 0.0242708628291736
"пойду" 0.0130229529545825 0.00546776751052545 0 0.010571197011875 0.143549255338238 0.00746686578308755 0.00867227473766369 0.0161805752194491
"придется" 0.0293016441478105 0 0.0123479656726554 0 0.0179436569172797 0.0186671644577189 0.00867227473766369 0.00809028760972453
"приехал" 0.00651147647729123 0.0109355350210509 0.0246959313453109 0.00352373233729166 0 0.0224005973492626 0.0260168242129911 0.00404514380486226
"приходилось" 0 0.0328066050631527 0 0.0140949293491666 0 0.00933358222885944 0.0346890989506548 0.0242708628291736
"прямо" 0.0130229529545825 0.0109355350210509 0.0123479656726554 0.0246661263610416 0 0.00560014933731566 0.0346890989506548 0.0121354314145868
"своею" 0.0195344294318737 0.00546776751052545 0.0185219485089831 0 0 0.00933358222885944 0.0346890989506548 0.0242708628291736
"слов" 0.00976721471593684 0 0.00617398283632772 0.010571197011875 0.0179436569172797 0.0149337315661751 0.0260168242129911 0.0242708628291736
"солнца" 0.00976721471593684 0 0.0185219485089831 0.00704746467458332 0 0.016800448011947 0.0260168242129911 0.0202257190243113
"состоянии" 0.00976721471593684 0.0164033025315764 0.0246959313453109 0 0 0.0149337315661751 0.0173445494753274 0.0202257190243113
"спрашиваю" 0.00651147647729123 0.0437421400842036 0.0123479656726554 0.00704746467458332 0.071774627669119 0.00746686578308755 0.00867227473766369 0.00809028760972453
"стакан" 0.0130229529545825 0.0109355350210509 0 0.0176186616864583 0 0.0130670151204032 0.0260168242129911 0.0161805752194491
"телом" 0.0195344294318737 0.00546776751052545 0.0308699141816386 0.0140949293491666 0 0.00373343289154377 0.0173445494753274 0.0202257190243113
"барона" 0 0 0 0 0 0.00186671644577189 0.00867227473766369 0.0889931637069698
"вашего" 0.00325573823864561 0 0.00617398283632772 0.00352373233729166 0 0.0205338809034908 0.0260168242129911 0.0283160066340358
"видите" 0.0162786911932281 0.00546776751052545 0.0246959313453109 0.010571197011875 0 0.00933358222885944 0 0.0242708628291736
"видишь" 0.00651147647729123 0.0218710700421018 0.00617398283632772 0.0140949293491666 0.0179436569172797 0.016800448011947 0 0.0121354314145868
"вина" 0.0293016441478105 0.0164033025315764 0.00617398283632772 0 0.0179436569172797 0.00746686578308755 0.0173445494753274 0.0161805752194491
"возьми" 0.00651147647729123 0 0 0.010571197011875 0.0358873138345595 0.00933358222885944 0 0.0485417256583472
