"gener_aliceai_official" "gener_chatgpt5_official" "gener_chatgpt5_peasants1" "gener_chatgpt5_peasants2" "gener_gigachat_official" "gener_gigachat_peasants" "gener_saiga_official" "gener_saiga_peasants" "gener_yandex.api_official" "gener_yandex.api_peasants" "natur_gogol_nos" "natur_gogol_shinel" "natur_goncharov_istoriya1" "natur_goncharov_istoriya2" "natur_goncharov_istoriya3" "natur_turgenev_zapiski1" "natur_turgenev_zapiski2" "natur_turgenev_zapiski3" "natur_turgenev_zapiski4"
"который" 0.165380374862183 0.122613417411105 0.107139378591604 0.104801829268293 0.148669796557121 0.084883092831237 0.150466445982546 0.207277752187932 0.158019489070319 0.141663125088539 0.155319699715247 0.147885241052943 0.0499600319744205 0.0777777777777778 0.0229463056447912 0.0417144644905621 0.0378250591016548 0.0347270454229754 0.0286971494164913
"потом" 0 0.192678227360308 0.243498587708191 0.266768292682927 0.0625978090766823 0.0617331584227178 0 0.0115154306771073 0 0.0141663125088539 0.0776598498576236 0.276052449965493 0.129896083133493 0.111111111111111 0.240936209270307 0.0312858483679216 0.066193853427896 0.118071954438116 0.00956571647216376
"люди" 0 0.0525486074619023 0.146099152624915 0.142911585365854 0.0156494522691706 0.223782699282352 0.0200621927976728 0.115154306771073 0.0175577210078132 0.502904094064315 0.0129433083096039 0.0394360642807848 0.0799360511590727 0.0444444444444444 0.0688389169343736 0.0417144644905621 0.0189125295508274 0.0347270454229754 0.0478285823608188
"всегда" 0.0183755972069092 0.192678227360308 0.16557903964157 0.123856707317073 0 0 0.0902798675895275 0.138185168125288 0.289702396628918 0.389573593993484 0.0906031581672275 0.0690131124913734 0.0399680255795364 0.0222222222222222 0.057365764111978 0.0312858483679216 0.0283687943262411 0.0208362272537852 0.0191314329443275
"свою" 0.110253583241455 0.0175162024873008 0.0194798870166553 0.0190548780487805 0.187793427230047 0.115749672042596 0.0902798675895275 0.103638876093966 0.245808094109385 0.212494687632809 0.0776598498576236 0.118308192842354 0.0299760191846523 0.0111111111111111 0.0344194584671868 0.0938575451037647 0.0567375886524823 0.0694540908459508 0.0956571647216377
"иванович" 0.275633958103638 0 0 0.0285823170731707 0.109546165884194 0.0694498032255575 0.0601865783930184 0.034546292031322 1.04468439996488 0.0849978750531237 0.0129433083096039 0.00985901607019619 0.00999200639488409 0 0 0 0 0 0
"лет" 0.110253583241455 0.0875810124365038 0.0584396610499659 0.114329268292683 0.226917057902973 0.162049540859634 0.0601865783930184 0.0806080147397513 0.0965674655429725 0.0495820937809888 0.0517732332384157 0.049295080350981 0.109912070343725 0.0444444444444444 0.057365764111978 0.135572009594327 0.0756501182033097 0.083344909015141 0.0860914482494739
"себе" 0.110253583241455 0.122613417411105 0.0779195480666212 0.0857469512195122 0.109546165884194 0.0540165136198781 0.0601865783930184 0.0230308613542146 0.0702308840312527 0.0637484062898428 0.142376391405643 0.108449176772158 0.0499600319744205 0.144444444444444 0.0688389169343736 0.166857857962248 0.160756501182033 0.104181136268926 0.105222881193801
"чем" 0 0.262743037309511 0.126619265608259 0.161966463414634 0.0469483568075117 0.0308665792113589 0.050155481994182 0.034546292031322 0.0263365815117198 0.0283326250177079 0.0906031581672275 0.177462289263531 0.0999200639488409 0.166666666666667 0.0803120697567692 0.114714777349046 0.132387706855792 0.131962772607307 0.0956571647216377
"её" 0.0183755972069092 0.157645822385707 0.233758644199864 0.0666920731707317 0.0938967136150235 0.208349409676673 0.170528638780219 0.368493781667434 0.0965674655429725 0.283326250177079 0 0 0 0 0 0 0 0 0
"словно" 0 0.22771063233491 0.0681796045582936 0.133384146341463 0.148669796557121 0.115749672042596 0.130404253184873 0.149700598802395 0.00877886050390659 0.0495820937809888 0 0 0.0199840127897682 0 0 0.0938575451037647 0.198581560283688 0.201416863453257 0.105222881193801
"вам" 0 0.157645822385707 0.0194798870166553 0.0952743902439024 0.0312989045383412 0.00771664480283973 0.0100310963988364 0 0 0 0.245922857882475 0.0394360642807848 0.229816147082334 0.0666666666666667 0.114731528223956 0.166857857962248 0.359338061465721 0.0625086817613557 0.181748612971112
"однако" 0 0.0350324049746015 0.0194798870166553 0 0.2660406885759 0.162049540859634 0.260808506369746 0.0806080147397513 0.245808094109385 0.0354157812721349 0.0517732332384157 0.108449176772158 0 0 0 0.0521430806132026 0.066193853427896 0.0763994999305459 0.0573942988329826
"тебя" 0 0.0175162024873008 0.029219830524983 0.104801829268293 0.0156494522691706 0.0154332896056795 0 0.034546292031322 0 0 0.0517732332384157 0.0197180321403924 0.249800159872102 0.433333333333333 0.217989903625516 0.0730003128584837 0.0945626477541371 0.118071954438116 0.22957719533193
"того" 0.0367511944138184 0.0175162024873008 0.0681796045582936 0.0666920731707317 0.0234741784037559 0.00771664480283973 0.150466445982546 0.0460617227084293 0.0702308840312527 0.0566652500354158 0.155319699715247 0.325347530316474 0.129896083133493 0.0888888888888889 0.057365764111978 0.0834289289811242 0.0567375886524823 0.083344909015141 0.133920030610293
"вас" 0 0.0525486074619023 0 0.038109756097561 0.00782472613458529 0.0154332896056795 0.0200621927976728 0 0 0 0.181206316334455 0.00985901607019619 0.319744204636291 0.144444444444444 0.263882514915099 0.0938575451037647 0.226950354609929 0.0763994999305459 0.258274344748422
"перед" 0.0367511944138184 0.0175162024873008 0.0681796045582936 0.0285823170731707 0.203442879499218 0.0925997376340767 0.230715217173237 0.161216029479503 0.0526731630234396 0.00708315625442697 0.0776598498576236 0.157744257123139 0.0399680255795364 0.0555555555555556 0.0803120697567692 0.0938575451037647 0.066193853427896 0.0694540908459508 0.0669600153051464
"может" 0.110253583241455 0.105097214923805 0.136359209116587 0.161966463414634 0.0391236306729265 0.0154332896056795 0.050155481994182 0.0230308613542146 0.0351154420156264 0.0283326250177079 0.142376391405643 0.138026224982747 0.149880095923261 0.177777777777778 0.172097292335934 0.0625716967358432 0.104018912529551 0.0694540908459508 0.0191314329443275
"спросил" 0 0.122613417411105 0.0584396610499659 0.323932926829268 0.0234741784037559 0.0231499344085192 0.0100310963988364 0.034546292031322 0.00877886050390659 0 0 0.00985901607019619 0.0299760191846523 0.111111111111111 0.172097292335934 0.135572009594327 0.0378250591016548 0.243089317960828 0.248708628276258
"деревни" 0 0 0.0681796045582936 0.0666920731707317 0 0.331815726522108 0 0.368493781667434 0 0.474571469046607 0 0 0.00999200639488409 0.0111111111111111 0 0.0312858483679216 0.00945626477541371 0 0
"которые" 0 0.157645822385707 0.0973994350832765 0 0.0156494522691706 0.0154332896056795 0.150466445982546 0.218793182865039 0.219471512597665 0.23374415639609 0.116489774786435 0.118308192842354 0.0199840127897682 0.0666666666666667 0.057365764111978 0.0521430806132026 0 0.0486178635921656 0.00956571647216376
"сам" 0.0551267916207277 0.070064809949203 0.0779195480666212 0.0476371951219512 0.054773082942097 0.0385832240141986 0.0401243855953456 0.0460617227084293 0.00877886050390659 0.0141663125088539 0.220036241263267 0.187321305333728 0.119904076738609 0.111111111111111 0.10325837540156 0.125143393471686 0.189125295508274 0.0625086817613557 0.0956571647216377
"друг" 0.0367511944138184 0.0525486074619023 0.029219830524983 0 0.0860719874804382 0.216066054479512 0.0300932891965092 0.115154306771073 0.0263365815117198 0.403739906502337 0 0.00985901607019619 0.119904076738609 0.0666666666666667 0.0803120697567692 0.0312858483679216 0.0283687943262411 0.0347270454229754 0.0286971494164913
"деревня" 0 0 0.311678192266485 0.123856707317073 0 0.324099081719268 0 0.218793182865039 0 0.325825187703641 0 0 0 0 0 0.0208572322452811 0 0.0208362272537852 0.0191314329443275
"чиновник" 0.147004777655274 0.0175162024873008 0 0.0285823170731707 0.336463223787167 0 0.120373156786037 0 0.588183653761742 0 0.155319699715247 0.108449176772158 0 0 0 0 0.0189125295508274 0 0
"стал" 0.294009555310548 0.0875810124365038 0.107139378591604 0.0857469512195122 0.0860719874804382 0.0694498032255575 0.0601865783930184 0.0921234454168586 0.263365815117198 0.0495820937809888 0.0388299249288118 0.0788721285615696 0.0499600319744205 0.0777777777777778 0.0344194584671868 0.0104286161226405 0.0378250591016548 0.0694540908459508 0.0478285823608188
"дело" 0 0.0525486074619023 0.0681796045582936 0.0476371951219512 0.054773082942097 0.0308665792113589 0.0902798675895275 0.0690925840626439 0.043894302519533 0.0212494687632809 0.0776598498576236 0.187321305333728 0.0999200639488409 0.155555555555556 0.137677833868747 0.0730003128584837 0.0945626477541371 0.0972357271843312 0.15305146355462
"можно" 0.0183755972069092 0.175162024873008 0.0779195480666212 0.0571646341463415 0.0234741784037559 0 0.0200621927976728 0.034546292031322 0.0877886050390659 0.134579968834112 0.194149624644059 0.147885241052943 0.109912070343725 0.155555555555556 0.10325837540156 0.0625716967358432 0.0283687943262411 0.0902903180997361 0.0860914482494739
"нас" 0 0.0175162024873008 0.0681796045582936 0.276295731707317 0 0.0154332896056795 0.0100310963988364 0.034546292031322 0 0 0 0.00985901607019619 0.129896083133493 0.111111111111111 0.0229463056447912 0.166857857962248 0.179669030732861 0.243089317960828 0.172182896498948
"один" 0.0367511944138184 0.0525486074619023 0.0973994350832765 0.114329268292683 0.0469483568075117 0.0231499344085192 0.0802487711906911 0.0230308613542146 0.0965674655429725 0.0283326250177079 0.0776598498576236 0.177462289263531 0.129896083133493 0.0777777777777778 0.0688389169343736 0.104286161226405 0.113475177304965 0.083344909015141 0.114788597665965
"со" 0.0918779860345461 0.0175162024873008 0.0389597740333106 0.0476371951219512 0.00782472613458529 0.0154332896056795 0.0802487711906911 0.115154306771073 0.0965674655429725 0.0566652500354158 0.142376391405643 0.0690131124913734 0.0899280575539568 0.155555555555556 0.0688389169343736 0.187715090207529 0.113475177304965 0.0763994999305459 0.133920030610293
"начал" 0.110253583241455 0.0175162024873008 0 0.104801829268293 0.0782472613458529 0.0540165136198781 0.0802487711906911 0.0460617227084293 0.114125186550786 0.0424989375265618 0.0517732332384157 0.0690131124913734 0.109912070343725 0.1 0.126204681046352 0.0521430806132026 0.104018912529551 0.0902903180997361 0.162617180026784
"тут" 0 0.0175162024873008 0.00973994350832765 0.104801829268293 0.0312989045383412 0.0385832240141986 0.0200621927976728 0.034546292031322 0 0 0.0647165415480197 0.118308192842354 0.16986410871303 0.244444444444444 0.137677833868747 0.0938575451037647 0.122931442080378 0.131962772607307 0.172182896498948
"дома" 0.0367511944138184 0.0350324049746015 0.0584396610499659 0.0190548780487805 0.187793427230047 0.216066054479512 0.120373156786037 0.138185168125288 0.0351154420156264 0.127496812579686 0.0258866166192079 0.0887311446317657 0.0799360511590727 0.0555555555555556 0 0.0521430806132026 0.0378250591016548 0.0486178635921656 0.0286971494164913
"алексей" 0 0 0 0 0.273865414710485 0.0694498032255575 0 0.0460617227084293 0.781318584847687 0.0849978750531237 0 0 0 0 0 0.0104286161226405 0.0189125295508274 0 0
"через" 0.0918779860345461 0.0350324049746015 0.0389597740333106 0.0476371951219512 0.234741784037559 0.138899606451115 0.0902798675895275 0.0806080147397513 0.0702308840312527 0.0141663125088539 0.0129433083096039 0.0591540964211772 0.0499600319744205 0.1 0.0688389169343736 0.104286161226405 0.0851063829787234 0.0763994999305459 0.0478285823608188
"ивана" 0.128629180448365 0.0175162024873008 0.00973994350832765 0 0.226917057902973 0.100316382436916 0.180559735179055 0.0921234454168586 0.193134931085945 0.297492562685933 0.0647165415480197 0 0 0.0222222222222222 0 0.0104286161226405 0.00945626477541371 0.00694540908459508 0
"наконец" 0.128629180448365 0.070064809949203 0.0194798870166553 0.0285823170731707 0.109546165884194 0.0771664480283973 0.050155481994182 0.0115154306771073 0.0351154420156264 0 0.207092932953663 0.187321305333728 0.0999200639488409 0.0666666666666667 0 0.104286161226405 0.0851063829787234 0.152798999861092 0.0860914482494739
"утро" 0.0551267916207277 0.070064809949203 0.0194798870166553 0.0190548780487805 0.219092331768388 0.0385832240141986 0.200621927976728 0.29940119760479 0.245808094109385 0.148746281342966 0.0129433083096039 0 0.0299760191846523 0.0111111111111111 0.0229463056447912 0.0208572322452811 0.0189125295508274 0.00694540908459508 0
"своим" 0.23888276368982 0 0.0194798870166553 0 0.109546165884194 0.162049540859634 0.100310963988364 0.161216029479503 0.140461768062505 0.16291259385182 0.0258866166192079 0.0690131124913734 0.0299760191846523 0.0333333333333333 0.0458926112895824 0.0625716967358432 0.0283687943262411 0.0347270454229754 0.0382628658886551
"во" 0.147004777655274 0.0175162024873008 0 0.00952743902439024 0.0234741784037559 0.0540165136198781 0.1103420603872 0.138185168125288 0.00877886050390659 0.0566652500354158 0.194149624644059 0.138026224982747 0.0899280575539568 0.0444444444444444 0.057365764111978 0.114714777349046 0.104018912529551 0.125017363522711 0.0860914482494739
"нибудь" 0 0.0175162024873008 0.0194798870166553 0.00952743902439024 0.0391236306729265 0.0308665792113589 0 0 0.00877886050390659 0 0.284752782811287 0.276052449965493 0.239808153477218 0.255555555555556 0.137677833868747 0.0938575451037647 0.0472813238770686 0.0555632726767607 0.0286971494164913
"глаза" 0 0.0350324049746015 0.0876594915749489 0.209603658536585 0.0782472613458529 0.084883092831237 0.0601865783930184 0.0806080147397513 0 0.00708315625442697 0.0776598498576236 0.0394360642807848 0.0699440447641887 0.0444444444444444 0.0917852225791648 0.0730003128584837 0.122931442080378 0.104181136268926 0.143485747082456
"ним" 0.0918779860345461 0.0175162024873008 0.0779195480666212 0.038109756097561 0.0782472613458529 0.0694498032255575 0.0702176747918548 0.034546292031322 0.0526731630234396 0.0141663125088539 0.0388299249288118 0.167603273193335 0.119904076738609 0.0666666666666667 0.0114731528223956 0.166857857962248 0.113475177304965 0.104181136268926 0.0956571647216377
"тебе" 0 0 0.0389597740333106 0.0190548780487805 0 0.00771664480283973 0 0.0230308613542146 0 0 0.0258866166192079 0.0295770482105886 0.209832134292566 0.377777777777778 0.263882514915099 0.0938575451037647 0.113475177304965 0.0625086817613557 0.239142911804094
"домой" 0.0367511944138184 0.0525486074619023 0.0194798870166553 0.0285823170731707 0.273865414710485 0.108033027239756 0.150466445982546 0.0575771533855366 0.228250373101571 0.0495820937809888 0.0129433083096039 0.108449176772158 0.00999200639488409 0.0333333333333333 0 0.0312858483679216 0.0283687943262411 0.0486178635921656 0.0478285823608188
"дети" 0.0183755972069092 0 0.175318983149898 0.0476371951219512 0.0312989045383412 0.239215988888031 0 0.218793182865039 0.0351154420156264 0.389573593993484 0.0129433083096039 0 0 0 0 0.0312858483679216 0.0189125295508274 0 0.0191314329443275
"над" 0.404263138552003 0.0350324049746015 0.0486997175416383 0.038109756097561 0.156494522691706 0.108033027239756 0.100310963988364 0.149700598802395 0.0263365815117198 0.0212494687632809 0.0129433083096039 0.0394360642807848 0.0199840127897682 0.0666666666666667 0.0229463056447912 0.114714777349046 0.00945626477541371 0.138908181691902 0.00956571647216376
"среди" 0.0551267916207277 0 0.0486997175416383 0 0.226917057902973 0.216066054479512 0.25077740997091 0.161216029479503 0.0526731630234396 0.16291259385182 0 0.0394360642807848 0.0199840127897682 0 0.0229463056447912 0.0104286161226405 0 0.0138908181691902 0
"ничего" 0 0.0525486074619023 0.0194798870166553 0.0476371951219512 0.0625978090766823 0.0231499344085192 0 0.0115154306771073 0 0 0.271809474501683 0.157744257123139 0.129896083133493 0.1 0.160624139513538 0.0521430806132026 0.104018912529551 0.159744408945687 0.0860914482494739
